exp_id,job_id,job_time,backend,shots,archt,rhs,qubits,layers,cost,operator,innerp,samples,rotations,entangler,mixer,driver,driver_per,initial_qaoa,sabre,mapomatic,DD
12f0d4ee-26e2-489a-ba44-cbe5e30332c6,['632d1bd8-2540-46f2-8aee-b793acefd425'],"27/09/2022, 11:37:39",simulator,1000,linear_alternating,hn,5,3,Sato21_Innerp,SatoLiu21,HTest,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
5d67db32-fa44-4ff1-9620-5eda53f48ca3,['72c6a712-456d-412b-8dfb-7331f20f492d'],"27/09/2022, 11:37:42",simulator,1000,linear_alternating,hn,5,3,Sato21_Nonnorm,Sato21,HTest,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
33b82268-e96b-48ea-84de-69f30d2a9c91,['eccab6a2-13b3-485e-b398-da340a88d95d'],"27/09/2022, 11:37:47",simulator,1000,linear_alternating,hn,5,3,Sato21_Nonnorm,SatoLiu21,HTest,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
aab9f339-95df-4fcd-982b-2c1b20d087ea,['ad228862-874b-4c20-aee8-465ead4e016a'],"27/09/2022, 11:37:53",simulator,10000,linear_alternating,hn,5,3,Sato21_Innerp,Sato21,HTest,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
3b620a97-6593-498d-92c0-f5d1cdc641ab,['8d0b6ed1-f041-4f93-8c56-865749193e30'],"27/09/2022, 11:38:05",simulator,10000,linear_alternating,hn,5,3,Sato21_Innerp,SatoLiu21,HTest,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
82e9aadb-ddfc-470e-b9d7-a62ee3640d58,['a747662c-4bf3-4d8d-885f-ba3635776147'],"27/09/2022, 11:38:11",simulator,10000,linear_alternating,hn,5,3,Sato21_Nonnorm,Sato21,HTest,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
4df84b2e-f24d-4e08-831b-c863c308959b,['acb533ea-cce7-45fe-b254-bf5a38c0118e'],"27/09/2022, 11:38:23",simulator,10000,linear_alternating,hn,5,3,Sato21_Nonnorm,SatoLiu21,HTest,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
d4879619-6c8b-416c-a037-dd9e0b498b78,['370c72a3-1719-4dff-9b0c-1fa55b7e9f39'],"27/09/2022, 11:38:57",simulator,100000,linear_alternating,hn,5,3,Sato21_Innerp,Sato21,HTest,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
4e11f88e-658c-404d-9732-4efc0d0a6a32,['1d557ae1-728c-4963-9b40-ce1b39c86cab'],"27/09/2022, 11:39:01",simulator,100000,linear_alternating,hn,5,3,Sato21_Innerp,SatoLiu21,HTest,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
ee5bda22-1fe7-41db-8f7b-794bd489342e,['c3ca6b8e-5744-4705-ab54-fd5ea117dfe9'],"27/09/2022, 11:40:57",simulator,100000,linear_alternating,hn,5,3,Sato21_Nonnorm,Sato21,HTest,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
e6be4b38-8722-46be-9a9c-2eed25bdc8df,['7365b657-3e43-439c-a151-df0e004df88c'],"27/09/2022, 11:42:21",simulator,100000,linear_alternating,hn,5,3,Sato21_Nonnorm,SatoLiu21,HTest,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
f9eff29f-81a2-4b97-9cfb-d6d53f2691da,['6332c5a76ebe0953b9fb11f5'],"27/09/2022, 11:43:03",ibmq_ehningen,10,linear_alternating,hn,5,3,Sato21_Innerp,Sato21,HTest,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
f0c95019-99ec-4493-ac05-b69158022806,['6332c5c36ebe09ee9efb11fb'],"27/09/2022, 11:43:31",ibmq_ehningen,10,linear_alternating,hn,5,3,Sato21_Innerp,SatoLiu21,HTest,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
f123861f-29b9-4cf4-ae01-703e81d8e619,['6332c5d86ebe09f775fb11fd'],"27/09/2022, 11:43:52",ibmq_ehningen,10,linear_alternating,hn,5,3,Sato21_Nonnorm,Sato21,HTest,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
05b3a449-bfa3-463b-9d07-ea5cf27ad13e,['6332c5f2f4e8260497cbb75f'],"27/09/2022, 11:44:18",ibmq_ehningen,10,linear_alternating,hn,5,3,Sato21_Nonnorm,SatoLiu21,HTest,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
2c734b72-c4aa-4f09-8684-151947bddd28,['6332c6077fcd17ab7773ccfb'],"27/09/2022, 11:44:39",ibmq_ehningen,100,linear_alternating,hn,5,3,Sato21_Innerp,Sato21,HTest,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
ba768b4b-ce73-4e43-9a7a-b52158466c37,['6332c6217fcd17542a73ccfd'],"27/09/2022, 11:45:05",ibmq_ehningen,100,linear_alternating,hn,5,3,Sato21_Innerp,SatoLiu21,HTest,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
aaf58757-5e49-4601-b871-e6a43b008dfc,['6332c6387fcd17755373cd00'],"27/09/2022, 11:45:28",ibmq_ehningen,100,linear_alternating,hn,5,3,Sato21_Nonnorm,Sato21,HTest,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
2c0dc6a1-b40e-4a4c-8165-8788b6c87ee4,['6332c6537fcd179b4a73cd02'],"27/09/2022, 11:45:55",ibmq_ehningen,100,linear_alternating,hn,5,3,Sato21_Nonnorm,SatoLiu21,HTest,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
f5f3c1e7-ed9a-4972-8ce8-aaa40c59f6b2,['6332c66ac59fb14c35b07b87'],"27/09/2022, 11:46:18",ibmq_ehningen,1000,linear_alternating,hn,5,3,Sato21_Innerp,Sato21,HTest,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
f1af6475-dd40-4394-8b33-da69ded054be,['6332c685c59fb116a2b07b8c'],"27/09/2022, 11:46:45",ibmq_ehningen,1000,linear_alternating,hn,5,3,Sato21_Innerp,SatoLiu21,HTest,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
f41782cb-43e5-42d1-a6fd-4c464ab92a33,['6332c69b7fcd1752dc73cd07'],"27/09/2022, 11:47:07",ibmq_ehningen,1000,linear_alternating,hn,5,3,Sato21_Nonnorm,Sato21,HTest,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
fa17029d-5139-4bac-8fcb-9ec569a0cebc,['6332c6b76ebe09cf46fb1210'],"27/09/2022, 11:47:35",ibmq_ehningen,1000,linear_alternating,hn,5,3,Sato21_Nonnorm,SatoLiu21,HTest,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
55afbc6e-16b1-4a51-8a51-c8a852ccc181,['6332c6ce6ebe094a17fb1211'],"27/09/2022, 11:47:58",ibmq_ehningen,10000,linear_alternating,hn,5,3,Sato21_Innerp,Sato21,HTest,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
2b6be5bf-447d-4511-b861-526e28c8cb03,['6332c6e8c59fb1d96eb07b90'],"27/09/2022, 11:48:24",ibmq_ehningen,10000,linear_alternating,hn,5,3,Sato21_Innerp,SatoLiu21,HTest,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
7e4ab656-01ce-4e5b-ad27-5eb6bfe4a86e,['6332c6fe7fcd176fea73cd0d'],"27/09/2022, 11:48:46",ibmq_ehningen,10000,linear_alternating,hn,5,3,Sato21_Nonnorm,Sato21,HTest,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
8a0e97fe-ae96-411d-bf7f-0db9c7f9a818,['6332c71bc59fb1a97eb07b91'],"27/09/2022, 11:49:15",ibmq_ehningen,10000,linear_alternating,hn,5,3,Sato21_Nonnorm,SatoLiu21,HTest,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
379b322f-290e-4b10-b986-3c0e2c610141,['6332c7327fcd170fd473cd0f'],"27/09/2022, 11:49:38",ibmq_ehningen,100000,linear_alternating,hn,5,3,Sato21_Innerp,Sato21,HTest,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
33fd7a2e-892e-48f6-8d30-2ea48f4f3578,['6332c74bf4e826232bcbb76f'],"27/09/2022, 11:50:03",ibmq_ehningen,100000,linear_alternating,hn,5,3,Sato21_Innerp,SatoLiu21,HTest,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
35cefe81-18e9-4695-b3c2-1f303b11ff44,['6332c762c59fb17cdab07b92'],"27/09/2022, 11:50:26",ibmq_ehningen,100000,linear_alternating,hn,5,3,Sato21_Nonnorm,Sato21,HTest,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
78c8dba1-da2d-4e4b-9cb7-ac80a75941e0,['6332c77c6ebe098c9cfb1212'],"27/09/2022, 11:50:52",ibmq_ehningen,100000,linear_alternating,hn,5,3,Sato21_Nonnorm,SatoLiu21,HTest,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
d142e67a-6fe1-4582-afe2-dda75f084ac8,['6fab90ee-2c0f-495e-8410-666616312360'],"27/09/2022, 12:03:01",simulator,10,linear_alternating,hn,5,3,Sato21_Overlap,SatoLiu21,Overlap,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
ec6b8f97-33c8-492f-8bf0-78161def9d6b,['d0e56553-d20b-4442-8f71-4ff2a3a63a4e'],"27/09/2022, 12:03:04",simulator,100,linear_alternating,hn,5,3,Sato21_Overlap,SatoLiu21,Overlap,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
541d5dcb-12bc-4354-a1bb-b1f684110457,['f3e5aff5-c188-4355-85a0-25be3e4cefca'],"27/09/2022, 12:03:09",simulator,1000,linear_alternating,hn,5,3,Sato21_Overlap,SatoLiu21,Overlap,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
33e53444-693b-4263-893b-19db132255fc,['95e9af1a-6124-4291-ade2-6bbc5650c755'],"27/09/2022, 12:03:21",simulator,10000,linear_alternating,hn,5,3,Sato21_Overlap,SatoLiu21,Overlap,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
b39a861b-1eec-4646-a31f-a243aff2f53f,['aa986c32-160c-4d79-9b98-69b46655e17e'],"27/09/2022, 12:04:52",simulator,100000,linear_alternating,hn,5,3,Sato21_Overlap,SatoLiu21,Overlap,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
048903cf-fc30-4d22-98df-795e61745684,['6332caedc59fb18556b07b95'],"27/09/2022, 12:05:32",ibmq_ehningen,10,linear_alternating,hn,5,3,Sato21_Overlap,SatoLiu21,Overlap,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
223f63d3-b7fd-486b-a718-f8c007241fe0,['6332cb006ebe093f49fb1214'],"27/09/2022, 12:05:52",ibmq_ehningen,100,linear_alternating,hn,5,3,Sato21_Overlap,SatoLiu21,Overlap,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
5b52a5dd-1cbd-4f7a-b644-e90cdb531a67,['6332cb147fcd17570873cd10'],"27/09/2022, 12:06:12",ibmq_ehningen,1000,linear_alternating,hn,5,3,Sato21_Overlap,SatoLiu21,Overlap,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
0ea6cf68-8328-4a7d-b9e0-9909414daa2b,['6332cb277fcd17787073cd11'],"27/09/2022, 12:06:31",ibmq_ehningen,10000,linear_alternating,hn,5,3,Sato21_Overlap,SatoLiu21,Overlap,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
c4821702-33c3-4b15-a58d-1b192a916864,['6332cb3a6ebe09fd15fb1215'],"27/09/2022, 12:06:50",ibmq_ehningen,100000,linear_alternating,hn,5,3,Sato21_Overlap,SatoLiu21,Overlap,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
8933ed1e-932e-4002-a38f-2c79488653d9,['208d5357-dc76-45e4-afab-fbac118f3575'],"27/09/2022, 12:13:54",simulator,10,linear_alternating,hn,5,3,Sato21_Innerp,SatoLiu21,HTest,17,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
29afac20-556e-40dd-bee1-01f22a401d25,['72d42460-db9e-4107-bd04-44a956b64332'],"27/09/2022, 12:13:58",simulator,10,linear_alternating,hn,5,3,Sato21_Nonnorm,SatoLiu21,HTest,17,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
1865a993-a3aa-4c28-84c1-af147a1960ac,['e1d90be1-32a8-47ba-81af-0bcaea0a1f01'],"27/09/2022, 12:14:01",simulator,100,linear_alternating,hn,5,3,Sato21_Innerp,SatoLiu21,HTest,17,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
973d3f07-067a-4ad5-aba7-2171c6d3c776,['d61bb771-d355-40fe-b04b-21592398eb7d'],"27/09/2022, 12:14:04",simulator,100,linear_alternating,hn,5,3,Sato21_Nonnorm,SatoLiu21,HTest,17,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
9a998994-5ca9-442f-8cd6-cf306dad15c9,['b95a904a-2017-4283-97ce-aca8a4d96003'],"27/09/2022, 12:14:07",simulator,1000,linear_alternating,hn,5,3,Sato21_Innerp,SatoLiu21,HTest,17,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
c1721e53-9601-4039-9924-5bb0e5c84982,['668e3413-9fc1-4313-be0d-88fe1a3e9641'],"27/09/2022, 12:14:10",simulator,1000,linear_alternating,hn,5,3,Sato21_Nonnorm,SatoLiu21,HTest,17,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
71c2e155-63cf-4db8-ad51-c86aa6df4029,['ed8a31af-f8ca-4d42-8283-fc122fbb4c3b'],"27/09/2022, 12:14:16",simulator,10000,linear_alternating,hn,5,3,Sato21_Innerp,SatoLiu21,HTest,17,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
f22cf5dc-ee8a-4210-88e4-37dda207cb6e,['e66ab026-1989-4435-bd7b-bc23bb4bae86'],"27/09/2022, 12:14:21",simulator,10000,linear_alternating,hn,5,3,Sato21_Nonnorm,SatoLiu21,HTest,17,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
0de22602-79cc-4e29-83fb-eb3372cec1af,['34397b2f-372b-4349-9f02-4f20eced8ff8'],"27/09/2022, 12:14:53",simulator,100000,linear_alternating,hn,5,3,Sato21_Innerp,SatoLiu21,HTest,17,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
edc1f75b-122e-4827-a7f7-81aefe40c8b1,['89383889-5e25-48be-ad9f-c1b46a7e8fce'],"27/09/2022, 12:15:23",simulator,100000,linear_alternating,hn,5,3,Sato21_Nonnorm,SatoLiu21,HTest,17,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
1b4ff617-a535-4bb6-8264-468b8dc77f05,['6332cd75c59fb129a8b07b97'],"27/09/2022, 12:16:21",ibmq_ehningen,10,linear_alternating,hn,5,3,Sato21_Innerp,SatoLiu21,HTest,17,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
ded26551-7f8f-4bf0-ab1c-22f291e62ec4,['6332cd95f4e82638a7cbb773'],"27/09/2022, 12:16:53",ibmq_ehningen,10,linear_alternating,hn,5,3,Sato21_Nonnorm,SatoLiu21,HTest,17,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
6dcfd764-ce8c-4477-9757-ac1274b03e27,['6332cdb9c59fb1229eb07b98'],"27/09/2022, 12:17:29",ibmq_ehningen,100,linear_alternating,hn,5,3,Sato21_Innerp,SatoLiu21,HTest,17,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
2528bd87-5e82-46e0-867a-f4c0404bfeec,['6332cdd4f4e82633a7cbb775'],"27/09/2022, 12:17:56",ibmq_ehningen,100,linear_alternating,hn,5,3,Sato21_Nonnorm,SatoLiu21,HTest,17,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
848d6148-6e07-4a9f-93f7-4bce1f370187,['6332cdf5c59fb1099db07b99'],"27/09/2022, 12:18:29",ibmq_ehningen,1000,linear_alternating,hn,5,3,Sato21_Innerp,SatoLiu21,HTest,17,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
7dc8f224-611f-4a8f-843e-c7a88e58cc98,['6332ce197fcd17c8f273cd12'],"27/09/2022, 12:19:05",ibmq_ehningen,1000,linear_alternating,hn,5,3,Sato21_Nonnorm,SatoLiu21,HTest,17,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
30020324-0638-4733-8abb-5a4729bcfdca,['6332ce40c59fb19ffab07b9a'],"27/09/2022, 12:19:44",ibmq_ehningen,10000,linear_alternating,hn,5,3,Sato21_Innerp,SatoLiu21,HTest,17,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
2a158e86-b878-414c-ab2f-9e78c39550d3,['6332ce5bf4e826c824cbb776'],"27/09/2022, 12:20:11",ibmq_ehningen,10000,linear_alternating,hn,5,3,Sato21_Nonnorm,SatoLiu21,HTest,17,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
4fc42fbe-33a2-4aca-b4aa-ec5656ac61e7,['6332ce73f4e8262141cbb777'],"27/09/2022, 12:20:35",ibmq_ehningen,100000,linear_alternating,hn,5,3,Sato21_Innerp,SatoLiu21,HTest,17,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
f52c394f-d280-4289-bbff-a60d4b420e41,['6332ce8a7fcd17a2d673cd13'],"27/09/2022, 12:20:58",ibmq_ehningen,100000,linear_alternating,hn,5,3,Sato21_Nonnorm,SatoLiu21,HTest,17,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
4eeee35d-809e-4afb-b0ec-b0597a00eda8,['b6f8906e-2758-4e58-b121-f523be2e8aa1'],"27/09/2022, 12:26:50",simulator,1000,linear_alternating,hn,5,3,Sato21_Innerp,SatoLiu21,HTest,17,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
1e99a2cb-d971-472f-9ca6-b6377ab011e9,['fa049555-b044-4456-8341-701acdbb19b9'],"27/09/2022, 12:26:53",simulator,1000,linear_alternating,hn,5,3,Sato21_Nonnorm,SatoLiu21,HTest,17,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
94e26f65-b076-4756-ab9f-97a114e04ede,['3ec2884f-f796-47ca-af1b-0ec1919616d3'],"27/09/2022, 12:28:08",simulator,10,linear_alternating,hn,5,3,Sato21_Innerp,Paulis,HTest,17,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
a37a12dd-7bce-444f-b8c8-eec706f25c87,['43f4c80c-6aef-464c-9fab-165628f0d39a'],"27/09/2022, 12:28:13",simulator,10,linear_alternating,hn,5,3,Sato21_Nonnorm,Paulis,HTest,17,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
0e071941-f010-4684-a598-a2a41280813e,['593f77e6-859f-4e6b-81b4-0ac5cfc0b682'],"27/09/2022, 12:28:18",simulator,100,linear_alternating,hn,5,3,Sato21_Innerp,Paulis,HTest,17,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
e73fb11c-cfe8-43e2-9d95-bce69840819b,['16efde0f-886c-4b9c-849d-9e49a4677425'],"27/09/2022, 12:28:22",simulator,100,linear_alternating,hn,5,3,Sato21_Nonnorm,Paulis,HTest,17,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
dfd717e8-f49e-4d88-b350-4718b6a3b735,['cef19325-676d-477c-81f4-38135c62ea2a'],"27/09/2022, 12:28:26",simulator,1000,linear_alternating,hn,5,3,Sato21_Innerp,Paulis,HTest,17,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
0a5159ee-0102-4f0a-bfb4-21f13fd32cdd,['24503b30-4787-4c0a-859a-83854d0425c8'],"27/09/2022, 12:28:33",simulator,1000,linear_alternating,hn,5,3,Sato21_Nonnorm,Paulis,HTest,17,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
638f8028-081d-4557-b3a7-9aa722b911e8,['26c7beba-ced9-4de3-9878-17c5d533105f'],"27/09/2022, 12:28:37",simulator,10000,linear_alternating,hn,5,3,Sato21_Innerp,Paulis,HTest,17,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
c782f30a-40c4-4be8-a4b9-1905d253dd1e,['898cc4a3-6f4f-49ca-90f3-cd1d0d201006'],"27/09/2022, 12:28:50",simulator,10000,linear_alternating,hn,5,3,Sato21_Nonnorm,Paulis,HTest,17,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
b923fe4b-0772-4d36-b2ce-064086cb84a9,['935fe811-18fd-4141-a0b6-4a2d24368dc2'],"27/09/2022, 12:30:25",simulator,100000,linear_alternating,hn,5,3,Sato21_Innerp,Paulis,HTest,17,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
74ce49d5-6ec9-4aa7-bdf2-ef9ec58f0350,['741f5475-9532-43a3-833f-c8be7ecff51e'],"27/09/2022, 12:31:51",simulator,100000,linear_alternating,hn,5,3,Sato21_Nonnorm,Paulis,HTest,17,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
278de957-56d3-42fd-87be-419ba588a1a2,['6332d1587fcd171e4e73cd16'],"27/09/2022, 12:32:56",ibmq_ehningen,10,linear_alternating,hn,5,3,Sato21_Innerp,Paulis,HTest,17,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
ffe41fdf-a26c-4531-8a73-9cbfe6015a0b,['6332d1856ebe093d08fb1218'],"27/09/2022, 12:33:41",ibmq_ehningen,10,linear_alternating,hn,5,3,Sato21_Nonnorm,Paulis,HTest,17,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
bf8147e8-067d-41f3-83d6-4c8c030093a7,['6332d1b2c59fb11fd7b07b9c'],"27/09/2022, 12:34:26",ibmq_ehningen,100,linear_alternating,hn,5,3,Sato21_Innerp,Paulis,HTest,17,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
e642ae82-76d7-4100-9648-ace44d4ee680,['6332d1dec59fb1c17bb07b9d'],"27/09/2022, 12:35:10",ibmq_ehningen,100,linear_alternating,hn,5,3,Sato21_Nonnorm,Paulis,HTest,17,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
74304389-5a2b-4107-a217-2339727c2973,['6332d20b7fcd17f69873cd17'],"27/09/2022, 12:35:55",ibmq_ehningen,1000,linear_alternating,hn,5,3,Sato21_Innerp,Paulis,HTest,17,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
8ab31661-b3a1-4cb4-a5fd-5cc25cb6b2c9,['6332d2397fcd17c8e873cd18'],"27/09/2022, 12:36:41",ibmq_ehningen,1000,linear_alternating,hn,5,3,Sato21_Nonnorm,Paulis,HTest,17,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
8c19158e-8b16-4c99-9086-d1472909456a,['6332d2677fcd17796173cd19'],"27/09/2022, 12:37:27",ibmq_ehningen,10000,linear_alternating,hn,5,3,Sato21_Innerp,Paulis,HTest,17,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
2ae42ab8-34a1-426d-a726-faf318a0e4a5,['6332d299f4e82632e7cbb77a'],"27/09/2022, 12:38:17",ibmq_ehningen,10000,linear_alternating,hn,5,3,Sato21_Nonnorm,Paulis,HTest,17,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
86c3903e-efdb-410c-ba02-02d0abad04e1,['6332d2ca6ebe099bfefb1219'],"27/09/2022, 12:39:05",ibmq_ehningen,100000,linear_alternating,hn,5,3,Sato21_Innerp,Paulis,HTest,17,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
4b87a701-4db8-41a9-8de1-6ea9bbf44b1f,['6332d2faf4e826f2f0cbb77b'],"27/09/2022, 12:39:54",ibmq_ehningen,100000,linear_alternating,hn,5,3,Sato21_Nonnorm,Paulis,HTest,17,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
99f0afe3-e83a-4d17-97dc-97294ba77201,['9d2312f9-9b95-4964-a7af-92d7ea668bbd'],"27/09/2022, 16:12:46",simulator,1000,linear_alternating,hn,5,3,Sato21_Nonnorm,SatoLiu21,HTest,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
fa387f77-8602-4235-b47b-e3eaef52be6f,['34e538c9-3425-4021-98b1-2ba1f261d203'],"27/09/2022, 16:19:44",simulator,1000,linear_alternating,hn,5,1,Sato21_Nonnorm,Sato21,HTest,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
de8b72c6-c4b3-4d01-95bc-3febe9c5101b,['7b071ce0-6781-4b01-b410-5a49d86dd5a2'],"27/09/2022, 16:21:49",simulator,1000,linear_alternating,hn,5,1,Sato21_Nonnorm,Sato21,HTest,10,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
bba76b64-4af0-44da-b521-a6232a030ba5,['01be3892-e858-482b-823d-999ac148352b'],"27/09/2022, 16:22:53",simulator,1000,linear_alternating,hn,5,1,Sato21_Innerp,Sato21,HTest,10,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
f0577c9b-b3e0-43d9-b9af-aa15dec8cdaa,['eeb19829-ca5e-43b4-a482-6c93daa66268'],"27/09/2022, 16:23:00",simulator,1000,linear_alternating,hn,5,1,Sato21_Nonnorm,Sato21,HTest,10,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
