job_id,backend,archt,qubits,layers,parameters,depth,cnots,samples,shots,rotations,entangler,mixer,driver,driver_per,initial_qaoa,sabre,mapomatic,DD,mem,p=0,p=1,p=5,p=10,p=25,p=50,p=75,p=90,p=95,p=99,p=100
629bb5403493d159f32f5158,ibmq_ehningen,linear,5,7,40,49,28,50,1000,['ry'],cx,rx,rzz,ryy,hadamards,True,True,False,False,0.6099362074053145,0.673798715558086,0.7662758715474279,0.7791170392979412,0.7989776941294384,0.828262093419339,0.8506973389997887,0.8796436811456768,0.8851133132625078,0.8953902059430704,0.8961257135804322
629bb5403493d159f32f5158,ibmq_ehningen,linear,5,2,15,19,8,50,1000,['ry'],cx,rx,rzz,ryy,hadamards,True,True,False,True,0.9364283969520927,0.937974367293628,0.9490115502569539,0.9510157877414174,0.958557940945055,0.9673658113267787,0.9734931295276448,0.9800309580601715,0.9807003040985616,0.9860969467362807,0.9907894438599458
629bb5403493d159f32f5158,ibmq_ehningen,linear,5,3,20,25,12,50,1000,['ry'],cx,rx,rzz,ryy,hadamards,True,True,False,True,0.8670609372963566,0.8715531226851579,0.8898638733314757,0.91287838879367,0.934250504943066,0.9463801758597701,0.9585743505882677,0.9629184915020529,0.965443520908166,0.9688998713429647,0.97069962563763
629bb5403493d159f32f5158,ibmq_ehningen,linear,5,4,25,31,16,50,1000,['ry'],cx,rx,rzz,ryy,hadamards,True,True,False,True,0.8472208914398024,0.8518779481748063,0.8740601737746756,0.8781243586941795,0.906265350814881,0.9239636910921432,0.9376369005700425,0.950062699344444,0.9566486771053527,0.9706576208262173,0.9750117720046086
629bb5403493d159f32f5158,ibmq_ehningen,linear,5,5,30,37,20,50,1000,['ry'],cx,rx,rzz,ryy,hadamards,True,True,False,True,0.775897225407943,0.7775593317424445,0.8027832031927191,0.8261708086009878,0.8512922554508258,0.8889209200189068,0.9104746446528222,0.9191599270296515,0.9280344388974078,0.9318811893059922,0.9319754012399545
629bb5403493d159f32f5158,ibmq_ehningen,linear,5,6,35,43,24,50,1000,['ry'],cx,rx,rzz,ryy,hadamards,True,True,False,True,0.7345306158895664,0.7414484038622386,0.7726587036429179,0.7925663549835739,0.8295431842361557,0.8638847215904901,0.8972087406785624,0.9163484492146191,0.9219670855518829,0.9336749071814064,0.9411334869672251
629bb5403493d159f32f5158,ibmq_ehningen,linear,5,7,40,49,28,50,1000,['ry'],cx,rx,rzz,ryy,hadamards,True,True,False,True,0.6124686229671711,0.6790736305206749,0.7740386857014159,0.7849101585874755,0.8074373854288536,0.8365278395767437,0.8568827280440589,0.8835359199129288,0.8888387045830995,0.9024403265184125,0.9026619615630399
629bb81b292ca508c7a1dc19,ibmq_ehningen,linear,5,8,45,55,32,50,1000,['ry'],cx,rx,rzz,ryy,hadamards,True,True,False,False,0.6389957406422917,0.6602083263746817,0.7235567073121214,0.7351106643933273,0.7616387586347462,0.805592317305385,0.8274819283818573,0.847619528920083,0.8633821614593111,0.8782440840782826,0.8868738464478398
629bb81b292ca508c7a1dc19,ibmq_ehningen,linear,5,9,50,61,36,50,1000,['ry'],cx,rx,rzz,ryy,hadamards,True,True,False,False,0.6590066519000618,0.6604496771846324,0.6834588775877548,0.7226457156877755,0.7607595980049706,0.7974720773790109,0.827206401080831,0.8488144664011306,0.8551130691410425,0.8700968286232763,0.8799404262867235
629bb81b292ca508c7a1dc19,ibmq_ehningen,linear,5,10,55,67,40,50,1000,['ry'],cx,rx,rzz,ryy,hadamards,True,True,False,False,0.5727680648478906,0.6270896612587774,0.698287148119201,0.723238717737665,0.745948351239264,0.78196154659819,0.8102338809014702,0.8350137733398251,0.8504873720984107,0.8798721337597997,0.8807615994527833
629bb81b292ca508c7a1dc19,ibmq_ehningen,linear,5,11,60,73,44,50,1000,['ry'],cx,rx,rzz,ryy,hadamards,True,True,False,False,0.6551009951550235,0.6711092448635422,0.6898332907960267,0.7053070178603582,0.7365121922840492,0.7683697315306108,0.79455385759085,0.805955966239678,0.8309954857638665,0.8429432630060752,0.847719385659945
629bb81b292ca508c7a1dc19,ibmq_ehningen,linear,5,12,65,79,48,50,1000,['ry'],cx,rx,rzz,ryy,hadamards,True,True,False,False,0.6481020854141348,0.6481442969112692,0.6528167317507841,0.6833278305311768,0.7190621209435639,0.7583086684654566,0.7885154728878582,0.8154732969240361,0.8514166260384536,0.8713890324625452,0.8756946442462894
629bb81b292ca508c7a1dc19,ibmq_ehningen,linear,5,13,70,85,52,50,1000,['ry'],cx,rx,rzz,ryy,hadamards,True,True,False,False,0.5859568162043964,0.5944619286192634,0.6481555851994206,0.6653603052989826,0.705432835305588,0.7410598460983209,0.7764968125440698,0.7990001813478459,0.8221359801257395,0.8416657867169082,0.8479258415994316
629bb81b292ca508c7a1dc19,ibmq_ehningen,linear,5,8,45,55,32,50,1000,['ry'],cx,rx,rzz,ryy,hadamards,True,True,False,True,0.6369851679499982,0.6608718115714123,0.7274736910835818,0.7419694104649096,0.7650913325870167,0.8109185875437108,0.8365944840864223,0.858866018607796,0.8692105536559381,0.8881891842933132,0.8969793547563625
629bb81b292ca508c7a1dc19,ibmq_ehningen,linear,5,9,50,61,36,50,1000,['ry'],cx,rx,rzz,ryy,hadamards,True,True,False,True,0.6644170623470406,0.6644571572203596,0.6908617124386269,0.729711566967534,0.7655561256431641,0.8057318250085153,0.8359285628522424,0.8567272580378237,0.863683253346452,0.8778347042771465,0.885355993396443
629bb81b292ca508c7a1dc19,ibmq_ehningen,linear,5,10,55,67,40,50,1000,['ry'],cx,rx,rzz,ryy,hadamards,True,True,False,True,0.576621611970341,0.6307688815076306,0.7051556530937108,0.7266629315033554,0.7519641194059805,0.7883331418867208,0.8154368139634254,0.8402309745387692,0.8495053436902448,0.881227665046285,0.8832055817493055
629bb81b292ca508c7a1dc19,ibmq_ehningen,linear,5,11,60,73,44,50,1000,['ry'],cx,rx,rzz,ryy,hadamards,True,True,False,True,0.6511454136354282,0.6709620557595717,0.691818955022592,0.7043281969426605,0.741038739006957,0.7711003475988654,0.7987445823163368,0.8166852190204301,0.8347493478653993,0.8479850869988639,0.8541014393592511
629bb81b292ca508c7a1dc19,ibmq_ehningen,linear,5,12,65,79,48,50,1000,['ry'],cx,rx,rzz,ryy,hadamards,True,True,False,True,0.6493568554138005,0.6498719933235372,0.6547104015735583,0.6874944210769223,0.7249513191241959,0.7641125642761768,0.7916847305206421,0.824442458887677,0.8558725435742491,0.8743126784608091,0.878992853342143
629bb81b292ca508c7a1dc19,ibmq_ehningen,linear,5,13,70,85,52,50,1000,['ry'],cx,rx,rzz,ryy,hadamards,True,True,False,True,0.5879191737203152,0.5981447115010656,0.6490484980471791,0.6686158656406568,0.7051142591636691,0.7440409904111556,0.7826062022703079,0.8092460944770143,0.8246345452975128,0.8426155035937858,0.8478439173535851
80632100-d9d9-48c0-af26-a862571033f9,aer_simulator,linear,5,2,15,10,8,50,1000,['ry'],cx,rx,rzz,ryy,hadamards,True,True,False,False,0.9861153807068738,0.9862353842756529,0.98849690430601,0.9894608227396441,0.990762075661802,0.992215648386674,0.993481130404209,0.9945484901145872,0.9949943232407922,0.9964809336386935,0.9965037694721527
80632100-d9d9-48c0-af26-a862571033f9,aer_simulator,linear,5,3,20,13,12,50,1000,['ry'],cx,rx,rzz,ryy,hadamards,True,True,False,False,0.9823559666129668,0.984074359331634,0.986370504389888,0.987428137924317,0.9892531013921577,0.991271863133423,0.9927394597849112,0.9936899443641473,0.994353498407774,0.994965901290617,0.9952534786260018
80632100-d9d9-48c0-af26-a862571033f9,aer_simulator,linear,5,4,25,16,16,50,1000,['ry'],cx,rx,rzz,ryy,hadamards,True,True,False,False,0.98520074408426,0.9855877059443302,0.9861712198376422,0.9882351304358558,0.9895255726217085,0.9920983698710446,0.993126402082158,0.9938868176135882,0.9945453756456383,0.9955532165125311,0.9962070795504034
80632100-d9d9-48c0-af26-a862571033f9,aer_simulator,linear,5,5,30,19,20,50,1000,['ry'],cx,rx,rzz,ryy,hadamards,True,True,False,False,0.9833265757443171,0.9850733051984764,0.9869994927808533,0.9885581700207032,0.9896628858951411,0.991583113776698,0.9933209364671303,0.9939507124692444,0.9944334315089993,0.9947061141130044,0.9947519252381957
80632100-d9d9-48c0-af26-a862571033f9,aer_simulator,linear,5,6,35,22,24,50,1000,['ry'],cx,rx,rzz,ryy,hadamards,True,True,False,False,0.9845778591572498,0.9845991485836861,0.9870831624485652,0.9876326116551734,0.989129087446539,0.9913807810125614,0.9933665297932655,0.9942637315679954,0.9949372107238048,0.9955221520599232,0.9957786406703908
80632100-d9d9-48c0-af26-a862571033f9,aer_simulator,linear,5,7,40,25,28,50,1000,['ry'],cx,rx,rzz,ryy,hadamards,True,True,False,False,0.9824430425593591,0.9846849637663029,0.9876664688805068,0.9885101504419499,0.9898310182946006,0.991480338319551,0.9929283465037599,0.9940280528862074,0.995330913909955,0.9956496934880364,0.9956887190384794
911e39b2-389c-4fd2-ba00-d9d97882d268,aer_simulator,linear,5,8,45,28,32,50,1000,['ry'],cx,rx,rzz,ryy,hadamards,True,True,False,False,0.986309477500517,0.9868969459931273,0.9878346252546931,0.9883459930429074,0.9899992058421274,0.9913967796523669,0.9926441602389211,0.9944122267287087,0.9948298471882532,0.9956860016887094,0.9961250855977576
911e39b2-389c-4fd2-ba00-d9d97882d268,aer_simulator,linear,5,9,50,31,36,50,1000,['ry'],cx,rx,rzz,ryy,hadamards,True,True,False,False,0.9855248912405866,0.9856145182873198,0.9863604024611844,0.9879825881355776,0.9899677426877165,0.991377840386241,0.9924337200039965,0.993516302508015,0.9943195785873937,0.9948363875939629,0.9950018618017029
911e39b2-389c-4fd2-ba00-d9d97882d268,aer_simulator,linear,5,10,55,34,40,50,1000,['ry'],cx,rx,rzz,ryy,hadamards,True,True,False,False,0.9884405422868164,0.9887244955811657,0.9891775776146328,0.9894320992809206,0.9907530166826252,0.9919254607497106,0.9935804128011018,0.9947726742539235,0.9952532575685402,0.9955089042645937,0.9955690803168649
911e39b2-389c-4fd2-ba00-d9d97882d268,aer_simulator,linear,5,11,60,37,44,50,1000,['ry'],cx,rx,rzz,ryy,hadamards,True,True,False,False,0.9876847116134824,0.9878308829431552,0.9884590637759416,0.9888787691865543,0.9906257402413053,0.9917626357282192,0.9932448460971539,0.9943110288296544,0.9949366604803739,0.9954895568613332,0.995863104055897
911e39b2-389c-4fd2-ba00-d9d97882d268,aer_simulator,linear,5,12,65,40,48,50,1000,['ry'],cx,rx,rzz,ryy,hadamards,True,True,False,False,0.9870610886818763,0.9873996179029576,0.9886508040618435,0.9889797322444113,0.9899737181897957,0.9922407233578454,0.993260063240382,0.9942597599178913,0.9947225113123982,0.9956407873973405,0.9962095278730215
911e39b2-389c-4fd2-ba00-d9d97882d268,aer_simulator,linear,5,13,70,43,52,50,1000,['ry'],cx,rx,rzz,ryy,hadamards,True,True,False,False,0.9863619825816878,0.9866628490343,0.987792318459753,0.9887476482803523,0.9896035516676303,0.9918526427100474,0.9935510612516334,0.994285769261481,0.9948903079040357,0.9953032830549983,0.9954902677649272
629b96e1b4d2d3c95e78ba86,ibm_hanoi,linear,7,0,7,5,0,50,1000,['ry'],cx,rx,rzz,ryy,hadamards,True,True,False,False,0.9525612705134217,0.9541517373807329,0.9602819488151085,0.9625122898269309,0.9661570597045125,0.9710539832355984,0.976365530120868,0.9785435931689395,0.9791859510826291,0.9810762190694632,0.9819959675614996
629b96e1b4d2d3c95e78ba86,ibm_hanoi,linear,7,1,14,15,6,50,1000,['ry'],cx,rx,rzz,ryy,hadamards,True,True,False,False,0.8448559915288578,0.8463402491872891,0.8618560974587214,0.8756916657136455,0.8940949595024896,0.9131510489332048,0.9306941031835736,0.9385939882186052,0.9439313887668143,0.9487942447468076,0.9506371971829207
629b96e1b4d2d3c95e78ba86,ibm_hanoi,linear,7,2,21,21,12,50,1000,['ry'],cx,rx,rzz,ryy,hadamards,True,True,False,False,0.7737549927006665,0.7773056457216823,0.8125103002833356,0.8260571496085586,0.8565345684134069,0.8756279550264026,0.8927736870726822,0.9054019840205867,0.9153444033574377,0.9199609050113253,0.9238232124379184
629b96e1b4d2d3c95e78ba86,ibm_hanoi,linear,10,0,10,5,0,50,1000,['ry'],cx,rx,rzz,ryy,hadamards,True,True,False,False,0.785936322768456,0.7871421608903811,0.7950461833063246,0.8346025488860449,0.8846522084969599,0.9076903140102579,0.9197513275758467,0.9327357395007064,0.9360237667467647,0.944995545781426,0.9489320886802665
629b96e1b4d2d3c95e78ba86,ibm_hanoi,linear,10,1,20,18,9,50,1000,['ry'],cx,rx,rzz,ryy,hadamards,True,True,False,False,0.4808359741222468,0.5146475284066472,0.5726592195536221,0.5777918270101384,0.6464938583275908,0.7069107209562007,0.7450908335176765,0.756531052519002,0.7732488088499408,0.7816238090453338,0.7828981915098993
629b96e1b4d2d3c95e78ba86,ibm_hanoi,linear,10,2,30,24,18,50,1000,['ry'],cx,rx,rzz,ryy,hadamards,True,True,False,False,0.4792150381997623,0.4974383980812315,0.5672346998494032,0.582245978500574,0.6162901738007941,0.6380381705721618,0.6627101451070326,0.691895324443372,0.7015080675548409,0.7208169798371575,0.7218148223788683
629b9918e66b18d4f94d1787,ibm_hanoi,linear,3,0,3,5,0,50,1000,['ry'],cx,rx,rzz,ryy,hadamards,True,True,False,False,0.9758172448641442,0.9768593022397042,0.9812957206446381,0.9876764619998365,0.9946626413268456,0.9964528152096193,0.9980855233138208,0.9987572865912085,0.9989249581617149,0.9993051906712679,0.9993765731629595
629b9918e66b18d4f94d1787,ibm_hanoi,linear,3,1,6,11,2,50,1000,['ry'],cx,rx,rzz,ryy,hadamards,True,True,False,False,0.9656555888855768,0.9662224774506706,0.9723543141475649,0.979824247911046,0.9859624393909697,0.9925763094646769,0.995776460236659,0.9975373882768428,0.9979662816210239,0.9988785420205065,0.9989479217028968
629b9918e66b18d4f94d1787,ibm_hanoi,linear,3,2,9,17,4,50,1000,['ry'],cx,rx,rzz,ryy,hadamards,True,True,False,False,0.9544513470475539,0.9604692032701709,0.977332699026621,0.9800025048592891,0.9868930253737093,0.9901888909138011,0.9934734096100802,0.9958603064086363,0.9972681474745017,0.9980464401355811,0.998195230899708
629b9918e66b18d4f94d1787,ibm_hanoi,linear,5,0,5,5,0,50,1000,['ry'],cx,rx,rzz,ryy,hadamards,True,True,False,False,0.9713415191433712,0.9730925988121558,0.9781125220602623,0.979738114723005,0.9834144104811571,0.9874226433605893,0.9907969083060142,0.9924596685103785,0.9932678893161833,0.9936139440387362,0.9938296618707539
629b9918e66b18d4f94d1787,ibm_hanoi,linear,5,1,10,13,4,50,1000,['ry'],cx,rx,rzz,ryy,hadamards,True,True,False,False,0.918149145813967,0.9182691888738937,0.924058107998351,0.9339362111766024,0.9611010430054375,0.9696901847804829,0.974586341801549,0.9809135519116812,0.9853838013948278,0.987721016107723,0.9880847979975961
629b9918e66b18d4f94d1787,ibm_hanoi,linear,5,2,15,19,8,50,1000,['ry'],cx,rx,rzz,ryy,hadamards,True,True,False,False,0.8687060943541502,0.8734175679164473,0.908345886954537,0.9210105744224851,0.9274596296821711,0.9398793081931482,0.9488548970917745,0.9574566801098342,0.9613451402025707,0.964396599431606,0.9656229378760723
eb3623b8-1684-4f2a-8c72-0f48763ddc3e,aer_simulator,linear_periodic,5,0,5,2,0,50,1000,['ry'],cx,rx,rzz,ryy,hadamards,True,True,False,False,0.9860260143859497,0.9862173569204482,0.9874606763914837,0.9891832704658071,0.9908743788755924,0.9922654206046144,0.9946816107662938,0.9962653072536425,0.9967916207354058,0.9972618902137693,0.9974288723040278
eb3623b8-1684-4f2a-8c72-0f48763ddc3e,aer_simulator,linear_periodic,5,1,10,8,5,50,1000,['ry'],cx,rx,rzz,ryy,hadamards,True,True,False,False,0.9792781926575438,0.9819409338379445,0.9859998956946059,0.9879486060556059,0.9897777849200509,0.9919522773655653,0.9933173486363954,0.994117996872082,0.9947012319056706,0.9950745800908296,0.9951847626599618
eb3623b8-1684-4f2a-8c72-0f48763ddc3e,aer_simulator,linear_periodic,5,2,15,14,10,50,1000,['ry'],cx,rx,rzz,ryy,hadamards,True,True,False,False,0.9856635773153403,0.9861788274005372,0.9872158085897819,0.9883466399023707,0.9895496187119912,0.9915247295483152,0.9927648760404564,0.9942623103209653,0.9944424599216682,0.9947937655067471,0.9949896419112442
eb3623b8-1684-4f2a-8c72-0f48763ddc3e,aer_simulator,linear_periodic,5,3,20,20,15,50,1000,['ry'],cx,rx,rzz,ryy,hadamards,True,True,False,False,0.9840419697502069,0.985321119174975,0.9876923429546989,0.9894006356824849,0.990877851606881,0.9927551108545427,0.9937889746094751,0.9946781714675412,0.9956492854156678,0.996143702605871,0.9962609865519918
eb3623b8-1684-4f2a-8c72-0f48763ddc3e,aer_simulator,linear_periodic,5,4,25,26,20,50,1000,['ry'],cx,rx,rzz,ryy,hadamards,True,True,False,False,0.9865796627531063,0.986911656714618,0.9876001339303893,0.9881921514606732,0.9899897042566608,0.9915511134960794,0.9931450313606422,0.9937750557251075,0.9941348215840045,0.9954864187518413,0.9960808683058787
eb3623b8-1684-4f2a-8c72-0f48763ddc3e,aer_simulator,linear_periodic,5,5,30,32,25,50,1000,['ry'],cx,rx,rzz,ryy,hadamards,True,True,False,False,0.9815775178117556,0.9840708844731865,0.987034216658478,0.9879926900276707,0.9892827041366498,0.9913554085979557,0.9921312974349757,0.9938707828794995,0.9941247224996362,0.9948115867009963,0.9951413094214908
629f4eac292ca5f05ea1de97,ibmq_ehningen,linear_periodic,5,0,5,5,0,50,1000,['ry'],cx,rx,rzz,ryy,hadamards,True,True,False,False,0.9799720099340447,0.9817416980883701,0.9845943921548196,0.9861167863179655,0.9880213169594538,0.9905802649453954,0.9918644888592711,0.9925712016000134,0.9936134864858431,0.9948937758131228,0.9954602645611246
629f4eac292ca5f05ea1de97,ibmq_ehningen,linear_periodic,5,1,10,24,11,50,1000,['ry'],cx,rx,rzz,ryy,hadamards,True,True,False,False,0.7767274663070569,0.7804830963765541,0.813504473379765,0.8599555054773358,0.8961038457454533,0.9241701147298788,0.9435971898985428,0.9568420911285372,0.9702141624761741,0.9764166147308881,0.9786304581367525
629f4eac292ca5f05ea1de97,ibmq_ehningen,linear_periodic,5,2,15,46,28,50,1000,['ry'],cx,rx,rzz,ryy,hadamards,True,True,False,False,0.6238464150396579,0.6303255782495804,0.6992389303575804,0.7179402004631934,0.770323159848493,0.8190662524364065,0.8566014008417578,0.8732500028254541,0.8851965384276647,0.8913562849006079,0.8938657955846719
629f4eac292ca5f05ea1de97,ibmq_ehningen,linear_periodic,5,3,20,75,45,50,1000,['ry'],cx,rx,rzz,ryy,hadamards,True,True,False,False,0.5359348781147455,0.5506367159922352,0.5765698125685682,0.5991894502604541,0.6444979649044714,0.6937186414028103,0.7252712688130402,0.744646702636209,0.7619576479495724,0.7768913837186415,0.7801265427316828
629f4eac292ca5f05ea1de97,ibmq_ehningen,linear_periodic,5,4,25,102,62,50,1000,['ry'],cx,rx,rzz,ryy,hadamards,True,True,False,False,0.5250434546062649,0.5480225340731902,0.5769480988584829,0.5907211688125027,0.6222250391333052,0.6672211473633504,0.692911662402837,0.7328562433740692,0.7347103126672573,0.7625439960405334,0.7849044295568075
629f4eac292ca5f05ea1de97,ibmq_ehningen,linear_periodic,5,5,30,134,81,50,1000,['ry'],cx,rx,rzz,ryy,hadamards,True,True,False,False,0.4775778358382481,0.49401937979288685,0.5340752343268208,0.5645997622737688,0.6150915413408357,0.6344757638485475,0.6710129308234712,0.7028672917780313,0.7096442750591089,0.730090224856936,0.7458622109929923
9ab491ca-cd32-4e6c-8449-b6adc683f56e,aer_simulator,linear_periodic,5,6,35,38,30,50,1000,['ry'],cx,rx,rzz,ryy,hadamards,True,True,False,False,0.9870207765086264,0.9873967061386129,0.9889564888017222,0.9895842654082295,0.9902438595758395,0.9923963885905307,0.9930914938334113,0.9940634483142784,0.9944908191569539,0.9948181657762505,0.9949338162813087
9ab491ca-cd32-4e6c-8449-b6adc683f56e,aer_simulator,linear_periodic,5,7,40,44,35,50,1000,['ry'],cx,rx,rzz,ryy,hadamards,True,True,False,False,0.984452587152538,0.9849871604895026,0.986731453246625,0.9882205081867909,0.9902985881572078,0.9918284826225645,0.992926266285941,0.9946736580094677,0.9953906323009183,0.9957801518197592,0.9959372654382026
9ab491ca-cd32-4e6c-8449-b6adc683f56e,aer_simulator,linear_periodic,5,8,45,50,40,50,1000,['ry'],cx,rx,rzz,ryy,hadamards,True,True,False,False,0.9857161107840895,0.9864361740283616,0.9876117586280732,0.9883830671559738,0.9897978425318512,0.9918539432964839,0.993247604674933,0.9944719513951467,0.9950201214492418,0.9957933644087715,0.9961369888927103
9ab491ca-cd32-4e6c-8449-b6adc683f56e,aer_simulator,linear_periodic,5,9,50,56,45,50,1000,['ry'],cx,rx,rzz,ryy,hadamards,True,True,False,False,0.9844172209842995,0.9861635511859955,0.9882057872793323,0.988502007837879,0.9895589953212471,0.991603938229387,0.992667238553723,0.9942352085470805,0.9944538948107171,0.9952671564531621,0.9957237534434457
9ab491ca-cd32-4e6c-8449-b6adc683f56e,aer_simulator,linear_periodic,5,10,55,62,50,50,1000,['ry'],cx,rx,rzz,ryy,hadamards,True,True,False,False,0.9848403918411522,0.9851462622792385,0.9862743473341783,0.9878708425556514,0.9898194028364025,0.9914542152817569,0.9925580619312855,0.9946303277221443,0.9950044528173613,0.9953578599352523,0.9954656991404319
9ab491ca-cd32-4e6c-8449-b6adc683f56e,aer_simulator,linear_periodic,5,11,60,68,55,50,1000,['ry'],cx,rx,rzz,ryy,hadamards,True,True,False,False,0.9793314912532688,0.9824022561023527,0.9871934805798027,0.9885818737758576,0.9902600130563076,0.9912989029668122,0.9930044115822165,0.9935151760107865,0.9942102102122826,0.994757995166273,0.9950836178502857
629f4ef43493d1d9562f53b0,ibmq_ehningen,linear_periodic,5,6,35,158,98,50,1000,['ry'],cx,rx,rzz,ryy,hadamards,True,True,False,False,0.4793126149242398,0.4851291144936934,0.5364894250669464,0.5592307233535383,0.6152256866749635,0.6475452667304803,0.6893041918706506,0.7207653406413844,0.7256396448190117,0.7741036002105516,0.7796110228814523
629f4ef43493d1d9562f53b0,ibmq_ehningen,linear_periodic,5,7,40,170,113,50,1000,['ry'],cx,rx,rzz,ryy,hadamards,True,True,False,False,0.48472411192181714,0.49354394914907446,0.5373896946040488,0.5526949275981975,0.5911560788529915,0.6552676488006238,0.6937289240689537,0.7297332802698584,0.7374418923267948,0.7404350154538498,0.7413919627240674
629f4ef43493d1d9562f53b0,ibmq_ehningen,linear_periodic,5,8,45,195,134,50,1000,['ry'],cx,rx,rzz,ryy,hadamards,True,True,False,False,0.47185824355954253,0.486713884236863,0.5258547289100188,0.5480721030180725,0.613032801556415,0.6478687844257948,0.6874876312873667,0.7302546174113003,0.7375528732217832,0.7573341557022815,0.7678422632423627
629f4ef43493d1d9562f53b0,ibmq_ehningen,linear_periodic,5,9,50,238,153,50,1000,['ry'],cx,rx,rzz,ryy,hadamards,True,True,False,False,0.48791168024084375,0.5202567308784385,0.5599556475364893,0.5765506124241386,0.6027731219791483,0.6452765484979821,0.6819262363730191,0.7286808180770323,0.7397051865367149,0.7715878435550181,0.7773354744807438
629f4ef43493d1d9562f53b0,ibmq_ehningen,linear_periodic,5,10,55,237,168,50,1000,['ry'],cx,rx,rzz,ryy,hadamards,True,True,False,False,0.5095715436883277,0.5228277671289671,0.5581332852669469,0.5738458354608659,0.6033045865190125,0.6503639418450671,0.6740674408902517,0.6924579457511565,0.6977565576647032,0.7226609012746182,0.7255198714108101
629f4ef43493d1d9562f53b0,ibmq_ehningen,linear_periodic,5,11,60,283,187,50,1000,['ry'],cx,rx,rzz,ryy,hadamards,True,True,False,False,0.39848220736678275,0.43468316656131606,0.4854767846911008,0.5322787357477171,0.577778404828871,0.6322740734859231,0.672108911443703,0.709289697096013,0.7136514136708014,0.7285392743330394,0.7301161936985282
d0200b2e-a3d9-43f1-9509-a16694920f14,aer_simulator,linear_periodic,5,12,65,74,60,50,1000,['ry'],cx,rx,rzz,ryy,hadamards,True,True,False,False,0.9861035614606082,0.9863512315568154,0.9877829091267205,0.9889700608217846,0.9902865379235665,0.9914483973943067,0.9932434025151275,0.9949504518293478,0.9953470782076541,0.9961623181592992,0.996872547924778
d0200b2e-a3d9-43f1-9509-a16694920f14,aer_simulator,linear_periodic,5,13,70,80,65,50,1000,['ry'],cx,rx,rzz,ryy,hadamards,True,True,False,False,0.9863031557456687,0.9864313851513191,0.9869021904072713,0.9879273656593675,0.9899857326269973,0.991981268793868,0.9932582819515987,0.9940964462052208,0.9944582211756375,0.9959731200152483,0.9965494041405126
629f4f20292ca579a8a1de98,ibmq_ehningen,linear_periodic,5,12,65,314,197,50,1000,['ry'],cx,rx,rzz,ryy,hadamards,True,True,False,False,0.4968561054437875,0.49766117740129706,0.5213139498447246,0.5457486417001866,0.5858952899017356,0.6163464099364402,0.667002640614952,0.6940085818123167,0.714202646421329,0.7360640778261514,0.7443089817062479
629f4f20292ca579a8a1de98,ibmq_ehningen,linear_periodic,5,13,70,327,223,50,1000,['ry'],cx,rx,rzz,ryy,hadamards,True,True,False,False,0.4590780085267643,0.46217038484934847,0.5165148409921541,0.5569967407125338,0.593834452639801,0.6321988101072278,0.6872067698971694,0.7166052181551098,0.7275431261382783,0.747340744553876,0.7540488747822263
401187db-04e3-449e-b61b-73cb6d0b6ba9,aer_simulator,linear_alternating,5,0,5,2,0,50,1000,['ry'],cx,rx,rzz,ryy,hadamards,True,True,False,False,0.9865581887394796,0.9865911254909799,0.986874248958012,0.9873342536665906,0.9905607563080846,0.9928361077368154,0.9946202631585375,0.9965127611723635,0.9968723173499279,0.9973621257944358,0.99763755399322
401187db-04e3-449e-b61b-73cb6d0b6ba9,aer_simulator,linear_alternating,5,1,13,6,4,50,1000,['ry'],cx,rx,rzz,ryy,hadamards,True,True,False,False,0.9843385600144543,0.9851766764539986,0.9870047198969665,0.9882535662372117,0.9902100576378376,0.9922023341912487,0.9942516870084326,0.9951140159845269,0.9952874770098719,0.9971874348349347,0.9983086891675761
401187db-04e3-449e-b61b-73cb6d0b6ba9,aer_simulator,linear_alternating,5,2,21,10,8,50,1000,['ry'],cx,rx,rzz,ryy,hadamards,True,True,False,False,0.9838226886089537,0.9842922226881571,0.9872944286993943,0.9880978070655622,0.9895721600283746,0.9909330629010786,0.9925126435497491,0.994046647662568,0.9943114899667411,0.9947745445675512,0.994958506057995
401187db-04e3-449e-b61b-73cb6d0b6ba9,aer_simulator,linear_alternating,5,3,29,14,12,50,1000,['ry'],cx,rx,rzz,ryy,hadamards,True,True,False,False,0.9859546284921903,0.986137101772933,0.9879275140619819,0.9890624163155131,0.9908824384591589,0.992071201241457,0.9933497846350241,0.9946893895095412,0.9949835155543026,0.9958052430030855,0.9960464417626982
401187db-04e3-449e-b61b-73cb6d0b6ba9,aer_simulator,linear_alternating,5,4,37,18,16,50,1000,['ry'],cx,rx,rzz,ryy,hadamards,True,True,False,False,0.9853308383115662,0.9854069680090749,0.9858772586918721,0.9866750875457704,0.9899185176559927,0.9912408390674929,0.9928730585145719,0.9938353839746341,0.994749957644082,0.9954301978985178,0.9958118418694742
401187db-04e3-449e-b61b-73cb6d0b6ba9,aer_simulator,linear_alternating,5,5,45,22,20,50,1000,['ry'],cx,rx,rzz,ryy,hadamards,True,True,False,False,0.9862422645280592,0.9863549128425412,0.9879848953226641,0.9885993187694414,0.9901558631191233,0.9917229281789646,0.9929457431650137,0.9937840684204533,0.9940095845986436,0.9944801275358957,0.994632211840745
