exp_id,job_id,backend,archt,qubits,layers,parameters,depth,cnots,rhs,innerp,qae,qae_method,max_power,oracle_calls,iae_epsilon_target,iae_alpha,fae_delta,fae_rescale,new_shots,samples,rotations,entangler,mixer,driver,driver_per,initial_qaoa,sabre,mapomatic,DD,squared,relative,mem,mean,std,p=0,p=1,p=5,p=10,p=25,p=50,p=75,p=90,p=95,p=99,p=100
407bc3f2-7479-474c-b648-8330a2f2337d,['62b5cd0af5e8ea5baea2e299'],ibmq_ehningen,linear,3,3,12,[34],[6],hn,Overlap,False,mlae,5,[1000],0.05,0.05,0.01,True,[1000],50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,False,0.014198196155117894,0.01076182742862155,5.166416934071494e-05,0.00046812704163993996,0.001260432427042113,0.002263856220633608,0.005947319608665886,0.01087230695298615,0.018960920685523637,0.027392443707000547,0.035154863811608816,0.044692247489676984,0.04907927459229172
8ef43c75-cf96-4960-9857-22d80a388b89,['62b5cd11f5e8ea8643a2e29a'],ibmq_ehningen,linear,3,4,15,[43],[8],hn,Overlap,False,mlae,5,[1000],0.05,0.05,0.01,True,[1000],50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,False,0.01820293455731536,0.014438508172571796,5.479592216890705e-05,0.00010432057942654573,0.0029319553741568873,0.003901927896608653,0.00857787992430499,0.01609008123351227,0.023647604280590456,0.03476226801793225,0.04991921951751091,0.06375487309581285,0.06792450607271627
539aa1bc-762a-44ae-b589-d6d7dad08a61,['62b5cd1870abc236bbb1da38'],ibmq_ehningen,linear,3,5,18,[52],[10],hn,Overlap,False,mlae,5,[1000],0.05,0.05,0.01,True,[1000],50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,False,0.019951618035809016,0.019148766025695194,1.5612191714392543e-05,0.0010126917181456632,0.003684170057160566,0.005299258576364786,0.008272198479755896,0.015511357326167007,0.023346819515048384,0.042353906810546064,0.06223629164247083,0.08724259506301026,0.09206348494551642
9d573a5f-b99b-4674-ae33-914c7fdec6b8,['62b5cd1ff5e8ea3139a2e29b'],ibmq_ehningen,linear,5,0,5,[5],[0],hn,Overlap,False,mlae,5,[1000],0.05,0.05,0.01,True,[1000],50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,False,0.00422615547253559,0.006666978749280736,9.88803633946753e-09,1.539498948543537e-07,7.313547714221709e-07,2.126125318908905e-06,0.00015676893322920583,0.0012677458045409961,0.004926361123406368,0.011641928544496008,0.01761143428525652,0.02765688019633556,0.03409265122637506
c686a488-c6d2-4501-9627-2a48be384a0f,['62b5cd26f5e8ea50e7a2e29c'],ibmq_ehningen,linear,5,1,10,[24],[4],hn,Overlap,False,mlae,5,[1000],0.05,0.05,0.01,True,[1000],50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,False,0.005164347989456846,0.008514470795426629,8.461717832898591e-10,4.907199965694897e-08,5.82294821705845e-05,0.00024761351448887125,0.0010854041371590791,0.0024477136222644962,0.005472736795243606,0.01070532757509251,0.01939182918784741,0.0404370671008056,0.04918596616526821
2f15016e-7fc4-4d46-93c3-6b762dd8e49e,['62b5cd2df5e8ea2950a2e29d'],ibmq_ehningen,linear,5,2,15,[33],[8],hn,Overlap,False,mlae,5,[1000],0.05,0.05,0.01,True,[1000],50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,False,0.005134291676363843,0.006278400663725499,0.0001262577390393489,0.00014911940467602345,0.0002713710065330785,0.000690949439981021,0.0012816799413949377,0.0031202227118875383,0.005077301310986962,0.011235012316234822,0.019798146753437197,0.027048015813664304,0.029571645539536923
dd542b5f-2524-4b5b-bacc-d9d6f3f20e2c,['62b5cd3470abc27672b1da39'],ibmq_ehningen,linear,5,3,20,[42],[12],hn,Overlap,False,mlae,5,[1000],0.05,0.05,0.01,True,[1000],50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,False,0.009178465145258963,0.014631455835432499,4.5366429912032866e-05,0.0002520684268422629,0.0005234379764546452,0.0007817509611526539,0.0019506593538720202,0.0035247653254185576,0.007934658920896101,0.023212135529237676,0.04319777998121198,0.06394968076117008,0.06707690361315746
b06a328c-706b-4793-b27c-2920f3197fbc,['62b5cd3b70abc28c49b1da3a'],ibmq_ehningen,linear,5,4,25,[51],[16],hn,Overlap,False,mlae,5,[1000],0.05,0.05,0.01,True,[1000],50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,False,0.009873193563232874,0.01381802430695527,0.00046203038753683465,0.0004937722490853854,0.0008940029636240151,0.0010625284310854584,0.002701396084430074,0.006132371063318633,0.01137733934830671,0.020196335467937653,0.026824634096283374,0.06297353125444391,0.09160778107681504
53a0b216-c635-4eca-a9a7-b1613eb5cce4,['62b5cd4370abc2db19b1da3b'],ibmq_ehningen,linear,5,5,30,[60],[20],hn,Overlap,False,mlae,5,[1000],0.05,0.05,0.01,True,[1000],50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,False,0.012589816576139348,0.015800153401675305,3.9267601436793545e-05,7.10477067978251e-05,0.0002694095221050313,0.0006866911874516382,0.0015854874823391615,0.008354575423118073,0.014226891421029064,0.02515248863816478,0.05897368884336312,0.06050007957854661,0.061241115844413045
ed74bb58-5180-4a9f-aaff-9c3f9b50c1f4,['62b5cd4a237e8780d41326f5'],ibmq_ehningen,linear,10,0,10,[5],[0],hn,Overlap,False,mlae,5,[1000],0.05,0.05,0.01,True,[1000],50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,False,0.0004307711761577186,0.001267530932207254,2.3647680559075478e-12,2.9486867631270366e-12,3.56938264323938e-11,2.6465239600815637e-09,2.9285219998918264e-08,8.065679672589049e-07,8.187037856013113e-05,0.0012748396099212472,0.003098976337975118,0.005500415059755206,0.007208931859950692
48192258-5f6b-435f-9397-15758de3b4dd,['62b5cd504368cc49cfcf0435'],ibmq_ehningen,linear,10,1,20,[44],[9],hn,Overlap,False,mlae,5,[1000],0.05,0.05,0.01,True,[1000],50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,False,0.0011963158542621442,0.0032065483890449313,2.95374885842665e-11,7.855819120163105e-10,5.929255518174513e-09,7.809708527781097e-08,1.091448657079555e-06,3.930223499883804e-05,0.0009763820404350331,0.0028407588271825213,0.004324977854642853,0.01570168600177678,0.019291568182579856
979e4559-269b-4060-adba-c71e68ce7b56,['62b5cd5870abc23109b1da3c'],ibmq_ehningen,linear,10,2,30,[53],[18],hn,Overlap,False,mlae,5,[1000],0.05,0.05,0.01,True,[1000],50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,False,0.0009739372707401927,0.0034419074724650798,1.8001405060299461e-10,1.1128828113421323e-09,1.9290687115397635e-08,7.890386028829396e-08,4.7834708689554445e-06,4.202238391614379e-05,0.0005941565256954035,0.001214502802337785,0.0034785161461905892,0.014532620868946824,0.024013474985260422
ae23877d-8b67-4af0-ae9f-c74532de6269,['62b5cd5f70abc2128ab1da3d'],ibmq_ehningen,linear,10,3,40,[62],[27],hn,Overlap,False,mlae,5,[1000],0.05,0.05,0.01,True,[1000],50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,False,0.0017197589026551512,0.004401950580223282,1.1639876615846562e-10,2.550919460847012e-09,1.5017228649079476e-08,6.334600749207357e-07,8.947329062499733e-06,0.00039261816328358827,0.0009916696317043801,0.0027373497285750835,0.008042970076619383,0.020811038608409188,0.027059806924095407
62e32eb8-18a1-49c7-b395-cee1bd74e543,['62b5cd6870abc214dcb1da3e'],ibmq_ehningen,linear,10,4,50,[71],[36],hn,Overlap,False,mlae,5,[1000],0.05,0.05,0.01,True,[1000],50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,False,0.001146835027695771,0.0022051383950882505,1.272164731535747e-08,1.383056633769525e-08,1.6330501132900457e-07,1.2857352103619438e-06,2.900757089178224e-05,0.00023087706425402863,0.0009857493416884635,0.0034715513614583505,0.005681675760958087,0.009195458044892144,0.012276701531377016
96dc213d-1f8e-4c13-aa52-5cd1473e2119,['62b5cd7170abc2016fb1da3f'],ibmq_ehningen,linear,10,5,60,[80],[45],hn,Overlap,False,mlae,5,[1000],0.05,0.05,0.01,True,[1000],50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,False,0.0008632218185058715,0.001800711638807014,2.5465413560163775e-08,1.5144564087768536e-07,2.225007938067875e-06,7.3823717269090484e-06,2.5232018588995267e-05,0.0003897187552466755,0.0009895206394425974,0.0017603457715167764,0.002421483490633958,0.00805790287821423,0.012259998973246564
f64f6027-8035-4e2d-bcae-074a2af62c89,['b71c6fbc-18c9-4986-8be0-f9d45cf276f6'],aer_simulator,linear,2,1,4,[26],[8],hn,HTest,False,mlae,5,[1000],0.05,0.05,0.01,True,[1000],50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,False,0.02211788224387347,0.019168405727705642,0.0003234075221301147,0.00033116312057888177,0.0006678471221714334,0.0018369376088128277,0.005514314338004464,0.017529575448306453,0.03523081785014155,0.04657519435806312,0.05836449284325478,0.07084782842175776,0.0761108266651537
39e52798-53f9-44c3-b108-017f3ca4e04e,['21ccc23d-0769-4bf8-8079-bb06d6fe7ded'],aer_simulator,linear,2,2,6,[38],[12],hn,HTest,False,mlae,5,[1000],0.05,0.05,0.01,True,[1000],50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,False,0.02127942801028434,0.01657672224436638,0.0011798285346245052,0.0012622145451418377,0.0030480734613102635,0.004059313928123936,0.008592725783211935,0.016905791088862795,0.02804824630093248,0.051581157436678675,0.054789581122782434,0.0607663150983228,0.06192036552600266
98ad6842-0149-4222-8516-3f612cd646fd,['347ca743-9cf3-4626-96d5-7f494082cb91'],aer_simulator,linear,4,1,8,[52],[16],hn,HTest,False,mlae,5,[1000],0.05,0.05,0.01,True,[1000],50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,False,0.02385128062489558,0.018591066073784517,4.857003944779004e-06,8.499034706146165e-05,0.0013862277139391702,0.0022943307473328625,0.010413726878639694,0.020915302725575485,0.03548773592118094,0.04763154748187663,0.05650578508607214,0.07579410703208168,0.07701482224688028
ee33c0e7-bbe6-49a5-854b-c21293ff8ad4,['d2bb078a-fa0c-4f17-80a6-427814f4baf6'],aer_simulator,linear,4,2,12,[80],[24],hn,HTest,False,mlae,5,[1000],0.05,0.05,0.01,True,[1000],50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,False,0.023040335879005062,0.016645905417815715,7.331159762050121e-05,0.0007465616558338236,0.0020311469406196154,0.0037126629008891066,0.007160677812298684,0.021879784745151707,0.03384550994588198,0.043566190785700246,0.05420282074188454,0.06258656830347421,0.06277888370739734
20b7d1c0-3b0d-48c8-b8e1-4313bf8e0e01,['8a2ef483-7853-490a-b776-13f833b83dfc'],aer_simulator,linear,6,1,12,[78],[24],hn,HTest,False,mlae,5,[1000],0.05,0.05,0.01,True,[1000],50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,False,0.0263646375603215,0.01995324636803852,0.000617038710340162,0.0009142341345784264,0.0022203187970603992,0.005408515677986549,0.01198767147746507,0.021823673277671166,0.0333205514479849,0.05380363098522195,0.06806393693331801,0.07850302187753515,0.08192652332404586
10a67ddb-2f72-47f4-a46c-f0249728aa7d,['35b2d068-7c0f-4a10-bc8d-9e0bbfefcfd6'],aer_simulator,linear,6,2,18,[122],[36],hn,HTest,False,mlae,5,[1000],0.05,0.05,0.01,True,[1000],50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,False,0.019787869030476593,0.014267099882440537,0.00016804250089243883,0.00034395318711705154,0.0013177880989088259,0.004509691654708869,0.008540292433212075,0.014834763530992945,0.03091471234122268,0.03877378645162719,0.045597869843470015,0.053592580147092395,0.059995594885054127
f5b3238d-64f2-42aa-b37c-aa6e32daf63d,['50b5021d-afe7-4c71-a61d-26523a9f0334'],aer_simulator,linear,7,1,14,[91],[28],hn,HTest,False,mlae,5,[1000],0.05,0.05,0.01,True,[1000],50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,False,0.02811361528318852,0.020734989299934052,0.00021623122928620883,0.0007775980592279103,0.0038832463957349057,0.005498381512279026,0.013567161723234309,0.02193445592460432,0.040585765130504894,0.055993558911909526,0.07065996910016167,0.08224842137707901,0.08766479231563457
82cf8448-41f1-4601-a115-faf47431bf94,['a07988a2-c316-44ff-9378-51cf1b931b2d'],aer_simulator,linear,7,2,21,[143],[42],hn,HTest,False,mlae,5,[1000],0.05,0.05,0.01,True,[1000],50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,False,0.02702620384199201,0.01947501088698424,0.00031254859164478455,0.0010290656961845397,0.00216953124722673,0.0035400543527469718,0.01080244020821137,0.02394158127221537,0.03609997641431696,0.05710066499958831,0.06571334082570113,0.06984217485891249,0.07091439429706689
b7a88db1-7ab6-4f5e-a91a-e206dd828918,['d26f3419-8225-4ec0-b6f3-84b6898784ee'],aer_simulator,linear,8,1,16,[104],[32],hn,HTest,False,mlae,5,[1000],0.05,0.05,0.01,True,[1000],50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,False,0.026273501453832636,0.018790281591435982,0.000752110438006097,0.0010678664971472303,0.002319365860214191,0.00427804945819084,0.010824923994281121,0.025062607526989883,0.0349065240278139,0.05004696823501163,0.053828586646556854,0.08224608174273904,0.08990646972023567
4fd361d5-4976-4e0b-b560-99e7ecd3b198,['d5d168d5-aecc-4ba2-8ba1-0b8426155752'],aer_simulator,linear,8,2,24,[164],[48],hn,HTest,False,mlae,5,[1000],0.05,0.05,0.01,True,[1000],50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,False,0.026486454935998088,0.019315537660316403,0.00014702676080065053,0.0003408377697849885,0.003010808104729029,0.006947090047046927,0.008904779536924463,0.025845258064116843,0.03660398822640207,0.05000471377821394,0.05807789075024518,0.0842145127586464,0.09030612466703725
aab6d6ac-8909-4ba4-8200-c175ad8e9d5c,['66d5229c-b051-4c82-b893-829d30fc183f'],aer_simulator,linear,9,1,18,[117],[36],hn,HTest,False,mlae,5,[1000],0.05,0.05,0.01,True,[1000],50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,False,0.02386420982048512,0.017453673686632993,0.00014533396372382393,0.0007831319421424689,0.003128164276652748,0.004516104692949371,0.010006693859771178,0.021678346899490872,0.030657409976578454,0.048949440578605875,0.054828622069434785,0.0745829764067044,0.07778167837351649
b6223837-e930-4b84-933d-71d99ab44f2c,['8f1eb2e6-2b47-426c-9f53-058d82d86a51'],aer_simulator,linear,9,2,27,[185],[54],hn,HTest,False,mlae,5,[1000],0.05,0.05,0.01,True,[1000],50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,False,0.02724091652268771,0.017173779097953954,0.0017366501612600949,0.0023941645653664974,0.004265830796246303,0.0065066739066696995,0.012122607935277413,0.02806137859558131,0.038472676495540814,0.05371612509070694,0.05826449199827596,0.061199750803035066,0.0623191181829699
466659ec-2fe5-4eec-9456-5390a0962870,['62b5cdce70abc2f174b1da40'],ibmq_ehningen,linear,2,1,4,[72],[18],hn,HTest,False,mlae,5,[1000],0.05,0.05,0.01,True,[1000],50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,False,0.23106044944599372,0.15265359795460376,0.014323407522130127,0.015099728738641871,0.021154485384857976,0.03482742502434372,0.10478687129220435,0.2140785128766043,0.3456150832101501,0.4548033064152347,0.4915351914460815,0.5311204156524483,0.5673575042159344
d7bb900a-9612-43c0-ae95-5a89850627ff,['62b5cdd670abc27973b1da41'],ibmq_ehningen,linear,2,2,6,[117],[30],hn,HTest,False,mlae,5,[1000],0.05,0.05,0.01,True,[1000],50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,False,0.28972622030653494,0.20578498496415745,0.0008204317445057729,0.007019709912965068,0.02919194776506719,0.05075605314087025,0.10862192507710781,0.24404192910153683,0.4546962330804837,0.5600894917899275,0.6685878438367813,0.7476524451520383,0.7947312689108271
213f25de-b249-4372-8475-2f48a9a4e3e1,['62b5cde070abc2c9e1b1da42'],ibmq_ehningen,linear,4,1,8,[188],[51],hn,HTest,False,mlae,5,[1000],0.05,0.05,0.01,True,[1000],50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,False,0.18485229637413972,0.19183252551988686,0.01012924282552976,0.01037122910632007,0.020398915199285876,0.025861880992893552,0.05160570700149068,0.11493294760553346,0.2457525219113145,0.46683308317329997,0.6103646097288343,0.7680636210778637,0.818607535393753
77ee0125-ed99-46ed-9080-6e8a53f85578,['62b5cdecf5e8eab7afa2e2a0'],ibmq_ehningen,linear,4,2,12,[327],[107],hn,HTest,False,mlae,5,[1000],0.05,0.05,0.01,True,[1000],50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,False,0.1692090135309562,0.1627524497570886,0.004491283197132018,0.007007816482658632,0.014771952429916649,0.017772805191706917,0.04775083890438837,0.13973467618298635,0.21001665864090963,0.30129748085406066,0.546387687641013,0.6801217383509169,0.7664027970615566
6cfb28ca-e6c0-4f28-b459-1baef0f3e8c4,['62b5cdf9237e87dd001326f6'],ibmq_ehningen,linear,6,1,12,[317],[95],hn,HTest,False,mlae,5,[1000],0.05,0.05,0.01,True,[1000],50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,False,0.07952081166909329,0.06852936352013239,0.00040322969191962377,0.002201650714096574,0.006497418533208703,0.011690027046597913,0.027478853948692268,0.0569915393350931,0.12336676481619308,0.18046303613972506,0.20619631846547956,0.2814558611469654,0.30685962563849656
6ff15c1f-7bbf-4c3b-86c5-cc941b75dbf5,['62b5ce0870abc23e15b1da43'],ibmq_ehningen,linear,6,2,18,[550],[199],hn,HTest,False,mlae,5,[1000],0.05,0.05,0.01,True,[1000],50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,False,0.1373900469063004,0.11268739643560656,4.671519896363996e-05,0.0012620762631334193,0.006885280597417285,0.01124165967811003,0.0386413479682253,0.11775185813952328,0.19406345307077028,0.2858310788796782,0.32847094087610845,0.4369247953948848,0.5142315216778555
2f29af7e-9318-4ef2-9618-19ae1b864ade,['62b5ce1570abc29202b1da44'],ibmq_ehningen,linear,7,1,14,[382],[115],hn,HTest,False,mlae,5,[1000],0.05,0.05,0.01,True,[1000],50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,False,0.056011785662600275,0.05217468441763251,0.00047039470167545283,0.0011324317987260308,0.0024797972314921876,0.004532932646495424,0.014163054801565943,0.04250128174272248,0.08707227632143541,0.12297468440064957,0.15254256259302007,0.20729247537657164,0.24931477300259774
a20bbc02-c90c-4516-929b-3c5ac37c2d2c,['62b5ce26f5e8ea314ca2e2a1'],ibmq_ehningen,linear,7,2,21,[657],[229],hn,HTest,False,mlae,5,[1000],0.05,0.05,0.01,True,[1000],50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,False,0.06299277456818932,0.061797916138244015,0.0007677139687230221,0.0027425531117690996,0.008877647227350138,0.012210975153717168,0.01799208085875062,0.04709709950858157,0.07551833586725795,0.1610529186132669,0.18251292255798138,0.25565391969444823,0.30819417230103796
25032110-daa0-4c42-a7e8-3ccde74fcc71,['62b5ce35f5e8ea68dca2e2a2'],ibmq_ehningen,linear,8,1,16,[458],[149],hn,HTest,False,mlae,5,[1000],0.05,0.05,0.01,True,[1000],50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,False,0.26147028890279966,0.0563730651162231,0.10405985541437925,0.1281770355836229,0.1684699825424737,0.20320997063962615,0.23372080054656477,0.26168972613375563,0.2993664119979906,0.31417228538252606,0.31894438294694744,0.4030656235232117,0.48076683184223
7aadb46b-7a83-406f-a3a4-800e1ea8b13e,['62b5ce484368ccef52cf0437'],ibmq_ehningen,linear,8,2,24,[813],[280],hn,HTest,False,mlae,5,[1000],0.05,0.05,0.01,True,[1000],50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,False,0.05535718260918598,0.07345107395036879,0.0004665018803597168,0.0009638598092398141,0.0017343553563243072,0.0022101324706065495,0.014237225761490259,0.03611745571130817,0.06225465030563558,0.12806729486633886,0.16993777310762598,0.3540108605446065,0.36008012084598984
83f25f13-e75d-459c-abcb-fa0dd05472ac,['62b5ce57237e872a331326f7'],ibmq_ehningen,linear,9,1,18,[519],[165],hn,HTest,False,mlae,5,[1000],0.05,0.05,0.01,True,[1000],50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,False,0.09413797114197087,0.04719650551414214,0.0045808908530124886,0.005600781589855925,0.00841368803044569,0.039062171366557395,0.06762155535926251,0.09196677174318628,0.11537243447335753,0.1479047717343838,0.18263493552827975,0.21530089439325115,0.2255227771677823
9375f056-2872-4027-bb39-dfbaa2eef7d1,['62b5ce6c237e873d001326f9'],ibmq_ehningen,linear,9,2,27,[880],[337],hn,HTest,False,mlae,5,[1000],0.05,0.05,0.01,True,[1000],50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,False,0.03404744791963071,0.024195294019425176,2.9072435127736572e-05,0.00038470798098135976,0.0019001683049475443,0.005761764567924879,0.015441784767366133,0.027644217303129954,0.05370286585789204,0.06922786397738942,0.07735816126564113,0.08618580034709256,0.09013747045850289
384b835d-f4b1-4d4e-af2c-94aad67bc85c,['fd7c62a9-1401-442e-b09e-e6ed10f9fd50'],aer_simulator,linear,2,1,4,[5],[0],hn,Overlap,False,mlae,5,[1000],0.05,0.05,0.01,True,[1000],50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,False,0.009619200864414644,0.00933352727272682,7.1405991043366075e-06,8.638942406376507e-06,1.824033035258458e-05,0.00047901467141166833,0.001917101795441161,0.008195904872962395,0.01236942166858071,0.023738803970401776,0.027705439914893663,0.03624816938846306,0.04048516817334169
de67f3ac-eae4-488b-afb5-af786ce0b817,['9c3c41d2-72d7-44c7-b516-48d18406772e'],aer_simulator,linear,2,2,6,[7],[0],hn,Overlap,False,mlae,5,[1000],0.05,0.05,0.01,True,[1000],50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,False,0.007529093513988751,0.008540984946479521,9.063933043368536e-05,0.00020619938165059493,0.00037652509926478536,0.0007481265658680369,0.0017794144205276518,0.004778359955492792,0.008717172233020092,0.016005636738368422,0.027153865184000273,0.03677994014343469,0.03746230181140925
7e94a80e-3ead-4784-b672-4d5864e1e8df,['07340b37-c454-4dab-a24d-cba8b27c8ebd'],aer_simulator,linear,4,1,8,[7],[0],hn,Overlap,False,mlae,5,[1000],0.05,0.05,0.01,True,[1000],50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,False,0.003009772239658697,0.004128285607328513,1.603887962204558e-05,3.424736734023977e-05,0.00012781434210701702,0.00016348957116254695,0.0005780502632369813,0.0017951159377220956,0.0030300649891240434,0.007081776520337968,0.01097513142734386,0.01864439076896058,0.02022484710110193
730c04a2-1c57-418c-9bec-1c29e171023c,['dd3e48cb-5065-4315-8e0d-59529df0b8dd'],aer_simulator,linear,4,2,12,[10],[0],hn,Overlap,False,mlae,5,[1000],0.05,0.05,0.01,True,[1000],50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,False,0.0046523228366518905,0.007111583805100648,2.5818273047360376e-07,2.8136177252479593e-07,5.8910710356416054e-05,8.49770463467923e-05,0.0005601228012203385,0.0024358030905271017,0.005538363873889546,0.008673599398381032,0.020434814553349504,0.03238298628816441,0.03452238834354848
0dfb2f3d-8400-4b46-b87c-20fdceb59f8c,['ead4a72d-fafe-405f-9a58-b61a146f2a94'],aer_simulator,linear,6,1,12,[9],[0],hn,Overlap,False,mlae,5,[1000],0.05,0.05,0.01,True,[1000],50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,False,0.0014096440957367623,0.0018960525197460956,1.8505946030269703e-07,4.1835917245042624e-07,9.577639389611986e-06,1.9318693394493428e-05,0.00014508543451480864,0.0005312444050383485,0.0019690909110511206,0.003954822201663603,0.005456160789620143,0.0075220121522820566,0.007542303035666775
d3519dd3-c813-4b47-a5a5-fe01c59bd014,['55dd8e4a-480d-4b2c-9d65-3ef964f13456'],aer_simulator,linear,6,2,18,[12],[0],hn,Overlap,False,mlae,5,[1000],0.05,0.05,0.01,True,[1000],50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,False,0.003257964467667647,0.004013727013087847,1.0360323205493535e-05,1.4316447606288734e-05,4.255186045914458e-05,9.066414488519902e-05,0.0006981828673941687,0.002043942285590154,0.0042024842464369935,0.007775608480209862,0.011986268537642942,0.017063699526483997,0.017885867109234677
df096f2b-6e23-4958-82ca-0f2239e2ec60,['e6290f41-03f5-40ac-8ae2-59a4130fda76'],aer_simulator,linear,7,1,14,[10],[0],hn,Overlap,False,mlae,5,[1000],0.05,0.05,0.01,True,[1000],50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,False,0.0010019814440819154,0.0011755262273902072,6.7337919589075846e-09,1.236330893735186e-06,9.190726891141874e-06,2.0449978550467236e-05,0.00011518385318955239,0.0005162448283827065,0.0015716624162905443,0.002671646698361171,0.003097254683399248,0.004573198426942153,0.005339087642091289
3069f603-b67f-4d19-9ba6-d779e70cf08c,['24d35012-b284-4bf7-a1cc-08d570dc4990'],aer_simulator,linear,7,2,21,[13],[0],hn,Overlap,False,mlae,5,[1000],0.05,0.05,0.01,True,[1000],50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,False,0.0014224333194754297,0.002160306720944748,1.7187659328999766e-06,2.1078669763649092e-06,1.3148481742806994e-05,3.7027636082274346e-05,0.00016509179734532827,0.000554825760174788,0.0014400245152311703,0.004215211264801281,0.005077962271815148,0.009535774752686365,0.011144968235139177
6ee1132a-2d48-4ece-b7e3-56e8190ea397,['6c4dea00-608c-4185-bf9b-11ad3e27026c'],aer_simulator,linear,8,1,16,[11],[0],hn,Overlap,False,mlae,5,[1000],0.05,0.05,0.01,True,[1000],50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,False,0.0006687946871130691,0.0014213098703424426,5.777576425055443e-10,1.550692836078555e-09,1.9814274006474964e-08,6.634946526712063e-08,4.890707466058021e-06,0.00013147998572785662,0.0006032593084930025,0.0015091554795905594,0.0034604968950436073,0.006441781175600155,0.00791045199497781
8d36e45d-3090-4963-b5f7-528cab9b12f7,['c508c14e-bd91-4e8d-b08a-00c9c0b6cd83'],aer_simulator,linear,8,2,24,[14],[0],hn,Overlap,False,mlae,5,[1000],0.05,0.05,0.01,True,[1000],50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,False,0.001806653652577777,0.0036898996156309546,2.8344846475406594e-10,1.073682422887511e-08,2.0815929887824193e-07,1.0061260675456413e-06,3.609823406849247e-05,0.0004669177939036013,0.0014272066777590835,0.006599678754071901,0.007361998592500213,0.016238005684370796,0.021944908450713077
4d0b2582-4dad-4096-985a-0ad27c04396d,['b908dc2d-fe36-49aa-8abe-086adda3fc0d'],aer_simulator,linear,9,1,18,[12],[0],hn,Overlap,False,mlae,5,[1000],0.05,0.05,0.01,True,[1000],50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,False,False,0.00042409021724167264,0.0010089082869089495,4.493019306939886e-10,4.76370790305559e-08,3.0463466007040306e-07,5.177672195003163e-07,2.4243607573648165e-06,4.75177053423678e-05,0.0002697856782953945,0.0009557645638901244,0.0018519095928502967,0.004869322610987488,0.005262058696583877
