exp_id,job_id,job_time,backend,shots,archt,qubits,layers,rhs,innerp,qae,qae_method,max_power,iae_epsilon_target,iae_alpha,fae_delta,fae_rescale,samples,rotations,entangler,mixer,driver,driver_per,initial_qaoa,sabre,mapomatic,DD
9120a7e1-a85c-45f6-84f1-145bc5a02205,['008a54d1-97f6-4b19-b850-c4b037b9f617'],"24/06/2022, 16:34:01",simulator,[1000],linear,3,5,hn,HTest,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
29fc470d-be09-46d4-ac81-b8a0e2b176bc,['a54dffae-337d-48f0-9d2a-d2ca4d9eeabc'],"24/06/2022, 16:34:03",simulator,[1000],linear,5,0,hn,HTest,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
bfdab3bc-5ef9-40db-9332-2ae2ec983b64,['deb73a9b-8a80-4465-bd8d-e5218b058e0f'],"24/06/2022, 16:34:05",simulator,[1000],linear,5,1,hn,HTest,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
1fbc75ac-b03b-40e2-affd-3d2b32397b6f,['9a6f9e64-c838-4161-8861-cf687f255c5a'],"24/06/2022, 16:34:08",simulator,[1000],linear,5,2,hn,HTest,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
fcd61b7e-8924-472a-9f51-6671a124718c,['65ee9832-69c4-4bbe-8a3b-cfc75839aae7'],"24/06/2022, 16:34:10",simulator,[1000],linear,5,3,hn,HTest,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
eb61acf4-7a28-4aa3-8449-081abad04a3e,['be1dc950-cfad-4d60-ab8c-5df1a6e8d6f9'],"24/06/2022, 16:34:13",simulator,[1000],linear,5,4,hn,HTest,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
9c1e0b12-6f6c-426c-8142-d3707e265a5e,['38c63608-9bf2-4f7b-9c8c-fbbc0cf1b648'],"24/06/2022, 16:34:16",simulator,[1000],linear,5,5,hn,HTest,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
daff68d0-6b29-4704-a819-e3e4b6f7a337,['818c3610-6f51-427f-9433-91ebd0681037'],"24/06/2022, 16:34:19",simulator,[1000],linear,10,0,hn,HTest,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
b19e93d0-5542-48f9-8bb6-baab395dd613,['e7e785c6-443f-4968-aeca-10e1cf57c6fd'],"24/06/2022, 16:34:21",simulator,[1000],linear,10,1,hn,HTest,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
5c45478e-67a2-4695-aafc-0ce245da3d09,['68251da0-5c7e-4291-8f88-1b2b1b5b2eb4'],"24/06/2022, 16:34:24",simulator,[1000],linear,10,2,hn,HTest,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
b1e8fc84-d26e-4819-bcca-3b7564bf2092,['2a260831-de87-4842-bb2b-23084df4654b'],"24/06/2022, 16:34:27",simulator,[1000],linear,10,3,hn,HTest,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
ae738702-c56e-4694-9b61-b22be2bb227c,['64760a88-7210-49a8-a3d5-858887b3893f'],"24/06/2022, 16:34:30",simulator,[1000],linear,10,4,hn,HTest,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
c7df764f-5426-4256-9621-731f7dba20c3,['9af60ab7-7f64-4688-9617-378f97ee3219'],"24/06/2022, 16:34:34",simulator,[1000],linear,10,5,hn,HTest,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
e4768f91-0c92-4137-948a-5d6da96920ba,['62b5cb8970abc20d81b1da32'],"24/06/2022, 16:34:49",ibmq_ehningen,[1000],linear,3,0,hn,HTest,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
1b1d9e9f-3490-4824-ba2a-ea7651fe6527,['62b5cb91237e876b6e1326ed'],"24/06/2022, 16:34:57",ibmq_ehningen,[1000],linear,3,1,hn,HTest,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
d6e4ee23-d683-4b71-a287-428c463b1161,['62b5cb9c4368ccaa87cf0427'],"24/06/2022, 16:35:08",ibmq_ehningen,[1000],linear,3,2,hn,HTest,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
f3d33b1d-16b9-459b-a300-e1a41e230579,['62b5cba74368ccbe28cf0429'],"24/06/2022, 16:35:19",ibmq_ehningen,[1000],linear,3,3,hn,HTest,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
c2c21439-477f-417e-82f7-75a421848053,['62b5cbb44368cc51abcf042b'],"24/06/2022, 16:35:32",ibmq_ehningen,[1000],linear,3,4,hn,HTest,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
f9d4dc81-0b55-4941-bd2b-cc3b89ce2490,['62b5cbc34368ccb788cf042c'],"24/06/2022, 16:35:47",ibmq_ehningen,[1000],linear,3,5,hn,HTest,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
de1ea286-2d03-40b0-ba88-cb1a13186f3b,['62b5cbcbf5e8eacb36a2e295'],"24/06/2022, 16:35:55",ibmq_ehningen,[1000],linear,5,0,hn,HTest,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
46be8e7d-652d-41d4-bbf4-f33796e0dbf5,['62b5cbd5f5e8ea9905a2e296'],"24/06/2022, 16:36:05",ibmq_ehningen,[1000],linear,5,1,hn,HTest,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
e38cb7c0-5505-40fb-8ddb-9dd550e4762a,['62b5cbe3237e8743eb1326ef'],"24/06/2022, 16:36:19",ibmq_ehningen,[1000],linear,5,2,hn,HTest,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
6c13ef68-4b14-4266-a06d-1445c8c2bc9c,['62b5cbf4f5e8eae1b7a2e297'],"24/06/2022, 16:36:36",ibmq_ehningen,[1000],linear,5,3,hn,HTest,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
dbbedd22-bbff-402c-bac6-97aa4dcacf64,['62b5cc084368cc3f55cf042d'],"24/06/2022, 16:36:56",ibmq_ehningen,[1000],linear,5,4,hn,HTest,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
f7754280-399b-48a0-a3e2-0edac134026e,['62b5cc1e237e8722e71326f2'],"24/06/2022, 16:37:18",ibmq_ehningen,[1000],linear,5,5,hn,HTest,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
8d845a45-6e55-4de0-bc4c-baad9ced5a5f,['62b5cc284368cc7b1dcf042e'],"24/06/2022, 16:37:28",ibmq_ehningen,[1000],linear,10,0,hn,HTest,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
47abeb62-22c5-4f31-bd44-48d057c3d0eb,['62b5cc384368ccbf85cf042f'],"24/06/2022, 16:37:43",ibmq_ehningen,[1000],linear,10,1,hn,HTest,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
6b820174-8be1-476e-9ad1-6e48e337b888,['62b5cc4d4368cc170ecf0430'],"24/06/2022, 16:38:05",ibmq_ehningen,[1000],linear,10,2,hn,HTest,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
f922c444-1351-4d9e-a5c4-64ac7d301725,['62b5cc6b70abc27e7db1da35'],"24/06/2022, 16:38:35",ibmq_ehningen,[1000],linear,10,3,hn,HTest,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
75850fe8-6044-46a2-b000-3194bd91e1e7,['62b5cc90237e8770371326f4'],"24/06/2022, 16:39:12",ibmq_ehningen,[1000],linear,10,4,hn,HTest,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
6b098ba7-fd70-43d8-ac7b-8c8354c5e094,['62b5ccbbf5e8eaae5ba2e298'],"24/06/2022, 16:39:55",ibmq_ehningen,[1000],linear,10,5,hn,HTest,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
e52fb362-21ae-403e-b085-0a669a3f61c1,['60d2d854-789b-40c4-9256-d94458e3b69e'],"24/06/2022, 16:40:04",simulator,[1000],linear,3,0,hn,Overlap,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
a082ec77-db29-4a69-a640-59a816d95a9a,['bf86ff22-272b-404a-b97f-4ce9e4a62d78'],"24/06/2022, 16:40:06",simulator,[1000],linear,3,1,hn,Overlap,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
fb834160-0603-4ba2-84d2-2e7972bdea51,['c1703d7c-fd9b-4ed8-b894-0cbf56ea1d8e'],"24/06/2022, 16:40:08",simulator,[1000],linear,3,2,hn,Overlap,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
cf16a86b-82d1-4481-82ea-0b22649e2be2,['000e539a-f39a-49f3-bbe6-8b493cc791a9'],"24/06/2022, 16:40:10",simulator,[1000],linear,3,3,hn,Overlap,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
25694d95-4f91-484a-b1d2-cb418a478806,['ae6b96c8-83c0-4f1d-80c8-2c373f4b0c63'],"24/06/2022, 16:40:12",simulator,[1000],linear,3,4,hn,Overlap,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
8457a754-ff31-4312-8572-a6f3298b0038,['ce7f7d6e-768d-4df3-9771-d0249bec1f56'],"24/06/2022, 16:40:14",simulator,[1000],linear,3,5,hn,Overlap,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
9a9e64fa-cb68-49a0-9d1e-5c12264615dd,['427375b5-4074-4d0a-a2a8-62fa0f23ebc8'],"24/06/2022, 16:40:16",simulator,[1000],linear,5,0,hn,Overlap,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
9f883077-7c7a-4221-8380-a4d13e99fdbe,['ca53803d-fefb-4d7b-aae7-a5ebacebfdb6'],"24/06/2022, 16:40:18",simulator,[1000],linear,5,1,hn,Overlap,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
4c1b199b-fee4-4046-9113-d9caba3c2c58,['3aedeab8-ead2-4274-92a6-9ac09703ba76'],"24/06/2022, 16:40:20",simulator,[1000],linear,5,2,hn,Overlap,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
3afdc51d-98bb-4601-ba0d-7746a4316dd8,['56fbe4cc-6ae1-43f4-8a48-94e69f459533'],"24/06/2022, 16:40:22",simulator,[1000],linear,5,3,hn,Overlap,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
b805c093-00ff-4eb9-b5c7-39b8215d96f8,['1e21903e-54cc-4763-bad7-bd7b8b3a41ee'],"24/06/2022, 16:40:24",simulator,[1000],linear,5,4,hn,Overlap,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
70823907-1362-4a0d-a411-28e9744e766a,['2ca74b38-2e7b-4ed6-9ae7-a7e8385a1a41'],"24/06/2022, 16:40:26",simulator,[1000],linear,5,5,hn,Overlap,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
3901c807-6d62-4b2b-8305-56195877ea8c,['24fd9b85-529e-480d-b094-a9676bf7bd24'],"24/06/2022, 16:40:28",simulator,[1000],linear,10,0,hn,Overlap,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
a0f10b52-b814-447f-893d-abf4c9ee2a60,['97b0dbd9-afc3-4db8-ac51-640e382cd9d8'],"24/06/2022, 16:40:31",simulator,[1000],linear,10,1,hn,Overlap,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
ee463a13-8ac6-453e-beee-796bc9288b60,['b85f43ea-1bb4-44ad-afec-e82a640f9fe9'],"24/06/2022, 16:40:33",simulator,[1000],linear,10,2,hn,Overlap,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
49c8d300-eab4-4789-8224-7a80234aa458,['3c00a4fb-ec86-48d0-8e53-aa88e582cf4e'],"24/06/2022, 16:40:35",simulator,[1000],linear,10,3,hn,Overlap,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
5203e0a0-68d9-45c4-a848-f2a2c6b5b23e,['577526ff-df73-4d39-b8e6-6aaf10a5a5b3'],"24/06/2022, 16:40:38",simulator,[1000],linear,10,4,hn,Overlap,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
7a754cc8-56d4-4242-83c7-54c2ba4199be,['c73f8be5-d9e4-4f70-a691-9ab6a569b692'],"24/06/2022, 16:40:41",simulator,[1000],linear,10,5,hn,Overlap,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
1611c2ba-f0e0-4e51-bfa0-48bb0a82c4ac,['62b5ccf770abc24643b1da37'],"24/06/2022, 16:40:55",ibmq_ehningen,[1000],linear,3,0,hn,Overlap,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
e20c300f-39e7-4f52-bdc8-b2bab164344b,['62b5ccfd4368cc1577cf0432'],"24/06/2022, 16:41:01",ibmq_ehningen,[1000],linear,3,1,hn,Overlap,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
60383052-7220-4868-a924-8ee7be62f7dd,['62b5cd044368cc74bccf0433'],"24/06/2022, 16:41:08",ibmq_ehningen,[1000],linear,3,2,hn,Overlap,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
407bc3f2-7479-474c-b648-8330a2f2337d,['62b5cd0af5e8ea5baea2e299'],"24/06/2022, 16:41:14",ibmq_ehningen,[1000],linear,3,3,hn,Overlap,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
8ef43c75-cf96-4960-9857-22d80a388b89,['62b5cd11f5e8ea8643a2e29a'],"24/06/2022, 16:41:21",ibmq_ehningen,[1000],linear,3,4,hn,Overlap,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
539aa1bc-762a-44ae-b589-d6d7dad08a61,['62b5cd1870abc236bbb1da38'],"24/06/2022, 16:41:28",ibmq_ehningen,[1000],linear,3,5,hn,Overlap,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
9d573a5f-b99b-4674-ae33-914c7fdec6b8,['62b5cd1ff5e8ea3139a2e29b'],"24/06/2022, 16:41:35",ibmq_ehningen,[1000],linear,5,0,hn,Overlap,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
c686a488-c6d2-4501-9627-2a48be384a0f,['62b5cd26f5e8ea50e7a2e29c'],"24/06/2022, 16:41:42",ibmq_ehningen,[1000],linear,5,1,hn,Overlap,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
2f15016e-7fc4-4d46-93c3-6b762dd8e49e,['62b5cd2df5e8ea2950a2e29d'],"24/06/2022, 16:41:49",ibmq_ehningen,[1000],linear,5,2,hn,Overlap,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
dd542b5f-2524-4b5b-bacc-d9d6f3f20e2c,['62b5cd3470abc27672b1da39'],"24/06/2022, 16:41:56",ibmq_ehningen,[1000],linear,5,3,hn,Overlap,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
b06a328c-706b-4793-b27c-2920f3197fbc,['62b5cd3b70abc28c49b1da3a'],"24/06/2022, 16:42:03",ibmq_ehningen,[1000],linear,5,4,hn,Overlap,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
53a0b216-c635-4eca-a9a7-b1613eb5cce4,['62b5cd4370abc2db19b1da3b'],"24/06/2022, 16:42:11",ibmq_ehningen,[1000],linear,5,5,hn,Overlap,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
ed74bb58-5180-4a9f-aaff-9c3f9b50c1f4,['62b5cd4a237e8780d41326f5'],"24/06/2022, 16:42:18",ibmq_ehningen,[1000],linear,10,0,hn,Overlap,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
48192258-5f6b-435f-9397-15758de3b4dd,['62b5cd504368cc49cfcf0435'],"24/06/2022, 16:42:24",ibmq_ehningen,[1000],linear,10,1,hn,Overlap,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
979e4559-269b-4060-adba-c71e68ce7b56,['62b5cd5870abc23109b1da3c'],"24/06/2022, 16:42:32",ibmq_ehningen,[1000],linear,10,2,hn,Overlap,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
ae23877d-8b67-4af0-ae9f-c74532de6269,['62b5cd5f70abc2128ab1da3d'],"24/06/2022, 16:42:39",ibmq_ehningen,[1000],linear,10,3,hn,Overlap,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
62e32eb8-18a1-49c7-b395-cee1bd74e543,['62b5cd6870abc214dcb1da3e'],"24/06/2022, 16:42:48",ibmq_ehningen,[1000],linear,10,4,hn,Overlap,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
96dc213d-1f8e-4c13-aa52-5cd1473e2119,['62b5cd7170abc2016fb1da3f'],"24/06/2022, 16:42:57",ibmq_ehningen,[1000],linear,10,5,hn,Overlap,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
f64f6027-8035-4e2d-bcae-074a2af62c89,['b71c6fbc-18c9-4986-8be0-f9d45cf276f6'],"24/06/2022, 16:43:49",simulator,[1000],linear,2,1,hn,HTest,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
39e52798-53f9-44c3-b108-017f3ca4e04e,['21ccc23d-0769-4bf8-8079-bb06d6fe7ded'],"24/06/2022, 16:43:51",simulator,[1000],linear,2,2,hn,HTest,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
98ad6842-0149-4222-8516-3f612cd646fd,['347ca743-9cf3-4626-96d5-7f494082cb91'],"24/06/2022, 16:43:53",simulator,[1000],linear,4,1,hn,HTest,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
ee33c0e7-bbe6-49a5-854b-c21293ff8ad4,['d2bb078a-fa0c-4f17-80a6-427814f4baf6'],"24/06/2022, 16:43:56",simulator,[1000],linear,4,2,hn,HTest,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
20b7d1c0-3b0d-48c8-b8e1-4313bf8e0e01,['8a2ef483-7853-490a-b776-13f833b83dfc'],"24/06/2022, 16:43:58",simulator,[1000],linear,6,1,hn,HTest,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
10a67ddb-2f72-47f4-a46c-f0249728aa7d,['35b2d068-7c0f-4a10-bc8d-9e0bbfefcfd6'],"24/06/2022, 16:44:00",simulator,[1000],linear,6,2,hn,HTest,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
f5b3238d-64f2-42aa-b37c-aa6e32daf63d,['50b5021d-afe7-4c71-a61d-26523a9f0334'],"24/06/2022, 16:44:03",simulator,[1000],linear,7,1,hn,HTest,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
82cf8448-41f1-4601-a115-faf47431bf94,['a07988a2-c316-44ff-9378-51cf1b931b2d'],"24/06/2022, 16:44:05",simulator,[1000],linear,7,2,hn,HTest,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
b7a88db1-7ab6-4f5e-a91a-e206dd828918,['d26f3419-8225-4ec0-b6f3-84b6898784ee'],"24/06/2022, 16:44:07",simulator,[1000],linear,8,1,hn,HTest,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
4fd361d5-4976-4e0b-b560-99e7ecd3b198,['d5d168d5-aecc-4ba2-8ba1-0b8426155752'],"24/06/2022, 16:44:10",simulator,[1000],linear,8,2,hn,HTest,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
aab6d6ac-8909-4ba4-8200-c175ad8e9d5c,['66d5229c-b051-4c82-b893-829d30fc183f'],"24/06/2022, 16:44:12",simulator,[1000],linear,9,1,hn,HTest,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
b6223837-e930-4b84-933d-71d99ab44f2c,['8f1eb2e6-2b47-426c-9f53-058d82d86a51'],"24/06/2022, 16:44:15",simulator,[1000],linear,9,2,hn,HTest,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
466659ec-2fe5-4eec-9456-5390a0962870,['62b5cdce70abc2f174b1da40'],"24/06/2022, 16:44:30",ibmq_ehningen,[1000],linear,2,1,hn,HTest,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
d7bb900a-9612-43c0-ae95-5a89850627ff,['62b5cdd670abc27973b1da41'],"24/06/2022, 16:44:38",ibmq_ehningen,[1000],linear,2,2,hn,HTest,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
213f25de-b249-4372-8475-2f48a9a4e3e1,['62b5cde070abc2c9e1b1da42'],"24/06/2022, 16:44:48",ibmq_ehningen,[1000],linear,4,1,hn,HTest,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
77ee0125-ed99-46ed-9080-6e8a53f85578,['62b5cdecf5e8eab7afa2e2a0'],"24/06/2022, 16:45:00",ibmq_ehningen,[1000],linear,4,2,hn,HTest,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
6cfb28ca-e6c0-4f28-b459-1baef0f3e8c4,['62b5cdf9237e87dd001326f6'],"24/06/2022, 16:45:12",ibmq_ehningen,[1000],linear,6,1,hn,HTest,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
6ff15c1f-7bbf-4c3b-86c5-cc941b75dbf5,['62b5ce0870abc23e15b1da43'],"24/06/2022, 16:45:28",ibmq_ehningen,[1000],linear,6,2,hn,HTest,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
2f29af7e-9318-4ef2-9618-19ae1b864ade,['62b5ce1570abc29202b1da44'],"24/06/2022, 16:45:41",ibmq_ehningen,[1000],linear,7,1,hn,HTest,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
a20bbc02-c90c-4516-929b-3c5ac37c2d2c,['62b5ce26f5e8ea314ca2e2a1'],"24/06/2022, 16:45:58",ibmq_ehningen,[1000],linear,7,2,hn,HTest,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
25032110-daa0-4c42-a7e8-3ccde74fcc71,['62b5ce35f5e8ea68dca2e2a2'],"24/06/2022, 16:46:13",ibmq_ehningen,[1000],linear,8,1,hn,HTest,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
7aadb46b-7a83-406f-a3a4-800e1ea8b13e,['62b5ce484368ccef52cf0437'],"24/06/2022, 16:46:32",ibmq_ehningen,[1000],linear,8,2,hn,HTest,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
83f25f13-e75d-459c-abcb-fa0dd05472ac,['62b5ce57237e872a331326f7'],"24/06/2022, 16:46:47",ibmq_ehningen,[1000],linear,9,1,hn,HTest,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
9375f056-2872-4027-bb39-dfbaa2eef7d1,['62b5ce6c237e873d001326f9'],"24/06/2022, 16:47:08",ibmq_ehningen,[1000],linear,9,2,hn,HTest,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
384b835d-f4b1-4d4e-af2c-94aad67bc85c,['fd7c62a9-1401-442e-b09e-e6ed10f9fd50'],"24/06/2022, 16:47:24",simulator,[1000],linear,2,1,hn,Overlap,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
de67f3ac-eae4-488b-afb5-af786ce0b817,['9c3c41d2-72d7-44c7-b516-48d18406772e'],"24/06/2022, 16:47:26",simulator,[1000],linear,2,2,hn,Overlap,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
7e94a80e-3ead-4784-b672-4d5864e1e8df,['07340b37-c454-4dab-a24d-cba8b27c8ebd'],"24/06/2022, 16:47:28",simulator,[1000],linear,4,1,hn,Overlap,False,mlae,5,0.1,0.05,0.01,True,50,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
