exp_id,custom_tag,job_time,programm_id,backend,exact,shots,archt,rhs,qubits,layers,cost,operator,innerp,rotations,entangler,mixer,driver,driver_per,initial_qaoa,sabre,mapomatic,DD
93ccfe9a-ce59-4fc3-b6d1-128351c9cd83,full_vqa_exact_bfgs_1,"11/10/2022, 13:37:38",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,1,BravoPrieto20_Global,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
03c6ace3-e30d-49e5-b5b8-714f1ff3eebe,full_vqa_exact_bfgs_1,"11/10/2022, 13:37:40",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,1,BravoPrieto20_Global,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
c2d1377c-d327-4133-8dc2-3bfde63e5aa7,full_vqa_exact_bfgs_1,"11/10/2022, 13:37:43",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,1,BravoPrieto20_Global,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
dd104c48-3d4e-430b-84a9-bddc9c42a330,full_vqa_exact_bfgs_1,"11/10/2022, 13:37:48",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,1,BravoPrieto20_Global,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
08762dce-e46e-41d9-a54c-16cd88d80b6b,full_vqa_exact_bfgs_1,"11/10/2022, 13:37:51",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,1,BravoPrieto20_Global,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
5d28e6c7-94f7-4153-ad37-84896cb6de73,full_vqa_exact_bfgs_1,"11/10/2022, 13:37:54",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,1,BravoPrieto20_Global,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
50d0e64e-b9ff-491a-9055-49f3e4aaf3ad,full_vqa_exact_bfgs_1,"11/10/2022, 13:37:56",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,1,BravoPrieto20_Global,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
fbbc912c-5792-418b-b930-4ac7f3e99e9c,full_vqa_exact_bfgs_1,"11/10/2022, 13:38:01",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,1,BravoPrieto20_Global,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
306a1146-4592-4fd6-8cb2-b8294388e0f3,full_vqa_exact_bfgs_1,"11/10/2022, 13:38:04",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,1,BravoPrieto20_Global,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
a03a6328-84c3-4085-b039-eec75f583d6b,full_vqa_exact_bfgs_1,"11/10/2022, 13:38:08",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,1,BravoPrieto20_Global,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
ed3d8b29-ad18-4206-85f7-e1da6a6a5061,full_vqa_exact_bfgs_1,"11/10/2022, 13:38:13",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,1,BravoPrieto20_Global,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
9ef0d704-45b6-44d7-819e-f3db353dd35e,full_vqa_exact_bfgs_1,"11/10/2022, 13:38:17",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,1,BravoPrieto20_Global,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
3272033e-d714-4a51-9364-83af3e5ad9fa,full_vqa_exact_bfgs_1,"11/10/2022, 13:38:22",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,1,BravoPrieto20_Global,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
0eda7889-601f-474e-8006-84e68bed6a95,full_vqa_exact_bfgs_1,"11/10/2022, 13:38:37",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,2,Sato21_Innerp,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
6e557d12-4df8-48f8-8b1c-9630bbc098f1,full_vqa_exact_bfgs_1,"11/10/2022, 13:38:50",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,2,Sato21_Innerp,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
b40c4ef6-ab32-46da-b61b-d04d9b68528f,full_vqa_exact_bfgs_1,"11/10/2022, 13:39:07",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,2,Sato21_Innerp,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
c467e1af-a12c-4fb6-9422-fd40ef35ce92,full_vqa_exact_bfgs_1,"11/10/2022, 13:39:21",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,2,Sato21_Innerp,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
ed3b32c9-65b6-419d-a451-aa221fdea84c,full_vqa_exact_bfgs_1,"11/10/2022, 13:39:31",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,2,Sato21_Innerp,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
05fd1376-3a5e-4964-b964-e9a8eca190dc,full_vqa_exact_bfgs_1,"11/10/2022, 13:39:42",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,2,Sato21_Innerp,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
db0b8410-4e36-423a-ae33-7fe004d03799,full_vqa_exact_bfgs_1,"11/10/2022, 13:39:45",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,2,Sato21_Innerp,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
d918bcca-b92f-46c4-8e91-afe40127a2d4,full_vqa_exact_bfgs_1,"11/10/2022, 13:39:59",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,2,Sato21_Innerp,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
efdb61ac-cf0e-49e6-bcbe-47dbca4a8a54,full_vqa_exact_bfgs_1,"11/10/2022, 13:40:14",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,2,Sato21_Innerp,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
fe8adfcd-c094-4a9e-8878-b0e2d6278b96,full_vqa_exact_bfgs_1,"11/10/2022, 13:40:28",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,2,Sato21_Innerp,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
687f08ca-019e-46fb-bc4c-100ed7909483,full_vqa_exact_bfgs_1,"11/10/2022, 13:40:45",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,2,Sato21_Innerp,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
2197b607-e144-4b65-b8c6-6e6998f721ab,full_vqa_exact_bfgs_1,"11/10/2022, 13:40:58",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,2,Sato21_Innerp,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
d2a4ac54-9da1-4e99-9145-356def89c2eb,full_vqa_exact_bfgs_1,"11/10/2022, 13:41:11",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,2,Sato21_Innerp,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
8bc0a87c-a287-4d3c-9e07-c45778dc4d8c,full_vqa_exact_bfgs_1,"11/10/2022, 13:41:23",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,2,Sato21_Innerp,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
f9d7dfc7-4c8f-4283-8028-7479db18e51c,full_vqa_exact_bfgs_1,"11/10/2022, 13:41:34",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,2,Sato21_Innerp,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
90c87518-f941-49c8-89c3-7108810ed3ed,full_vqa_exact_bfgs_1,"11/10/2022, 13:41:40",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,2,Sato21_Nonnorm,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
ab05d087-4afd-496e-91f9-cad4f73d74ce,full_vqa_exact_bfgs_1,"11/10/2022, 13:41:50",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,2,Sato21_Nonnorm,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
4f618b8f-c8bf-46c8-9436-6eb063003a5f,full_vqa_exact_bfgs_1,"11/10/2022, 13:41:57",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,2,Sato21_Nonnorm,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
810cb332-2e2a-430b-90d4-6395ff90cfc0,full_vqa_exact_bfgs_1,"11/10/2022, 13:42:04",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,2,Sato21_Nonnorm,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
16de46e6-83bc-46bb-a548-a7523957f43f,full_vqa_exact_bfgs_1,"11/10/2022, 13:42:11",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,2,Sato21_Nonnorm,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
593b6c0d-bccf-4ee3-af91-8819b85d3604,full_vqa_exact_bfgs_1,"11/10/2022, 13:42:18",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,2,Sato21_Nonnorm,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
f54cc735-ab85-4520-978b-91259e1c9426,full_vqa_exact_bfgs_1,"11/10/2022, 13:42:28",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,2,Sato21_Nonnorm,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
d92ae4a6-cb05-4bd3-ac56-4e418a9c2934,full_vqa_exact_bfgs_1,"11/10/2022, 13:42:37",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,2,Sato21_Nonnorm,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
9be5b0b6-57bc-4e36-94c1-4ca821d1f6eb,full_vqa_exact_bfgs_1,"11/10/2022, 13:42:44",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,2,Sato21_Nonnorm,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
fbad30ba-710f-4663-afcd-c3e1c6a497af,full_vqa_exact_bfgs_1,"11/10/2022, 13:42:52",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,2,Sato21_Nonnorm,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
7855ac3a-464b-4f21-9015-20aad836a756,full_vqa_exact_bfgs_1,"11/10/2022, 13:43:00",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,2,Sato21_Nonnorm,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
a66f4293-0925-462c-b4b5-41de8c379e51,full_vqa_exact_bfgs_1,"11/10/2022, 13:43:06",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,2,Sato21_Nonnorm,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
5f705bde-f2c0-41f8-a749-8c2c34dbf074,full_vqa_exact_bfgs_1,"11/10/2022, 13:43:17",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,2,Sato21_Nonnorm,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
f87eba9c-950e-4dd8-8a53-df86b153aa95,full_vqa_exact_bfgs_1,"11/10/2022, 13:43:24",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,2,Sato21_Nonnorm,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
a8738379-e695-4bc3-83c6-c8498dbeb827,full_vqa_exact_bfgs_1,"11/10/2022, 13:43:31",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,2,Sato21_Nonnorm,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
526be97e-ed1b-405f-876d-c15d175932c3,full_vqa_exact_bfgs_1,"11/10/2022, 13:43:36",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,2,BravoPrieto20_Local,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
89a2ed53-a8fb-420d-92a9-a28c67eb2e04,full_vqa_exact_bfgs_1,"11/10/2022, 13:43:41",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,2,BravoPrieto20_Local,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
a6b73807-663f-4a0e-9b6b-0329066961b6,full_vqa_exact_bfgs_1,"11/10/2022, 13:43:45",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,2,BravoPrieto20_Local,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
bb571c7b-33eb-478d-856c-b360d30c51eb,full_vqa_exact_bfgs_1,"11/10/2022, 13:43:50",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,2,BravoPrieto20_Local,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
34a54db2-c4a8-4652-8856-040890f27473,full_vqa_exact_bfgs_1,"11/10/2022, 13:43:55",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,2,BravoPrieto20_Local,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
49aa4719-ec53-42fa-9496-3adeabed31b4,full_vqa_exact_bfgs_1,"11/10/2022, 13:44:00",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,2,BravoPrieto20_Local,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
cc347f0b-089a-4223-8d51-d8b4c78191b8,full_vqa_exact_bfgs_1,"11/10/2022, 13:44:04",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,2,BravoPrieto20_Local,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
bd3e6129-1d1c-48dd-9c2a-c57dc5c2f896,full_vqa_exact_bfgs_1,"11/10/2022, 13:44:09",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,2,BravoPrieto20_Local,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
b9aa16b6-59be-4835-bd75-ad1c700955c8,full_vqa_exact_bfgs_1,"11/10/2022, 13:44:14",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,2,BravoPrieto20_Local,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
9dfcef4f-4702-4b13-892c-92b9b34d267e,full_vqa_exact_bfgs_1,"11/10/2022, 13:44:18",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,2,BravoPrieto20_Local,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
18bc7c73-051b-42de-8303-ad9bf131928f,full_vqa_exact_bfgs_1,"11/10/2022, 13:44:23",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,2,BravoPrieto20_Local,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
454bce70-22f5-4f8a-b1f8-3b0956f5138c,full_vqa_exact_bfgs_1,"11/10/2022, 13:44:28",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,2,BravoPrieto20_Local,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
c633fc54-90ce-4d5e-9e58-a2f298563bf8,full_vqa_exact_bfgs_1,"11/10/2022, 13:44:32",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,2,BravoPrieto20_Local,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
95316f2d-0380-4f53-95f9-546bd05bee36,full_vqa_exact_bfgs_1,"11/10/2022, 13:44:36",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,2,BravoPrieto20_Local,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
7239fc7a-fd6f-417d-9e8c-0a52b41923cd,full_vqa_exact_bfgs_1,"11/10/2022, 13:44:41",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,2,BravoPrieto20_Local,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
037baca7-5d13-49fc-aaa9-f1328581da5c,full_vqa_exact_bfgs_1,"11/10/2022, 13:44:47",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,2,BravoPrieto20_Global,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
a62b86ef-c663-42fe-8ddd-ca46fbf5c68c,full_vqa_exact_bfgs_1,"11/10/2022, 13:44:53",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,2,BravoPrieto20_Global,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
1c54f013-283f-4f16-95fc-8a33745299ef,full_vqa_exact_bfgs_1,"11/10/2022, 13:44:59",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,2,BravoPrieto20_Global,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
62e4c266-6c4f-4ede-bf9c-35289bc9ce44,full_vqa_exact_bfgs_1,"11/10/2022, 13:45:02",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,2,BravoPrieto20_Global,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
efe90f23-8b85-4174-8582-3c6d524db85c,full_vqa_exact_bfgs_1,"11/10/2022, 13:45:05",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,2,BravoPrieto20_Global,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
2a35e61b-6711-4849-bc56-db2b41ed45fe,full_vqa_exact_bfgs_1,"11/10/2022, 13:45:10",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,2,BravoPrieto20_Global,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
9ef28fab-6cc4-4a3c-a3fb-d434723b4fbb,full_vqa_exact_bfgs_1,"11/10/2022, 13:45:12",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,2,BravoPrieto20_Global,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
3a4867c3-9c9a-4d2f-b714-26af727f70a3,full_vqa_exact_bfgs_1,"11/10/2022, 13:45:18",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,2,BravoPrieto20_Global,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
c9f50e42-adf2-4666-9547-8f5796dc64ce,full_vqa_exact_bfgs_1,"11/10/2022, 13:45:24",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,2,BravoPrieto20_Global,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
ce75f8a0-c7a1-4054-a8b2-706b3b41a504,full_vqa_exact_bfgs_1,"11/10/2022, 13:45:30",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,2,BravoPrieto20_Global,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
0506b500-da12-4aa2-b933-c5e2c49ce59c,full_vqa_exact_bfgs_1,"11/10/2022, 13:45:36",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,2,BravoPrieto20_Global,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
5042b443-54c8-4bd9-b4e6-ea979da37a90,full_vqa_exact_bfgs_1,"11/10/2022, 13:45:42",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,2,BravoPrieto20_Global,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
c9d166e1-1eea-4bde-affe-521ade507fdb,full_vqa_exact_bfgs_1,"11/10/2022, 13:45:48",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,2,BravoPrieto20_Global,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
e1f4997f-b32d-4c8a-90ee-76d9532844b2,full_vqa_exact_bfgs_1,"11/10/2022, 13:45:51",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,2,BravoPrieto20_Global,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
9bdcc575-f18c-439c-9348-ce7da2092631,full_vqa_exact_bfgs_1,"11/10/2022, 13:45:57",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,2,BravoPrieto20_Global,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
59de40c8-70d9-4345-b09f-b00ae61d26c9,full_vqa_exact_bfgs_1,"11/10/2022, 13:46:20",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,3,Sato21_Innerp,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
661e6731-13e8-491e-be9b-40a517420edb,full_vqa_exact_bfgs_1,"11/10/2022, 13:46:42",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,3,Sato21_Innerp,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
96240fc2-229e-4fc5-8ac1-8e59350ef8e9,full_vqa_exact_bfgs_1,"11/10/2022, 13:46:59",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,3,Sato21_Innerp,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
383ed7d7-f0a7-4d0e-9ca0-95b21fcb85f8,full_vqa_exact_bfgs_1,"11/10/2022, 13:47:24",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,3,Sato21_Innerp,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
2d7a19eb-d7b9-487c-aff0-23f74f96c6df,full_vqa_exact_bfgs_1,"11/10/2022, 13:47:48",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,3,Sato21_Innerp,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
fd16d7de-f8ce-44d3-8104-c6e1f9d8d9e9,full_vqa_exact_bfgs_1,"11/10/2022, 13:48:10",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,3,Sato21_Innerp,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
bbe673a3-31ae-4f5f-960a-b48f17c4d16c,full_vqa_exact_bfgs_1,"11/10/2022, 13:48:36",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,3,Sato21_Innerp,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
659de804-7c48-44cd-a558-4100d5e80b1a,full_vqa_exact_bfgs_1,"11/10/2022, 13:48:54",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,3,Sato21_Innerp,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
89dd979b-c482-4e81-9e3f-6b7e17794dda,full_vqa_exact_bfgs_1,"11/10/2022, 13:49:19",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,3,Sato21_Innerp,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
0c34a4ea-b97e-42ea-8dda-f2af8c873f88,full_vqa_exact_bfgs_1,"11/10/2022, 13:49:47",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,3,Sato21_Innerp,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
be30324c-0bd1-4f1d-8359-fd92e0064f1c,full_vqa_exact_bfgs_1,"11/10/2022, 13:50:15",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,3,Sato21_Innerp,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
3453e800-ccc4-4c9a-9c43-a294e39e8c9c,full_vqa_exact_bfgs_1,"11/10/2022, 13:50:45",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,3,Sato21_Innerp,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
21e3b8a0-614b-4104-9e79-bd6ec07d45bf,full_vqa_exact_bfgs_1,"11/10/2022, 13:51:02",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,3,Sato21_Innerp,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
3f7e6956-ab14-4867-988e-b9ac8838ec66,full_vqa_exact_bfgs_1,"11/10/2022, 13:51:29",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,3,Sato21_Innerp,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
7bfefc77-ff29-4858-96d4-9751752c17af,full_vqa_exact_bfgs_1,"11/10/2022, 13:51:53",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,3,Sato21_Innerp,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
cc638848-dc9d-4ccf-9a13-565f31863537,full_vqa_exact_bfgs_1,"11/10/2022, 13:52:04",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,3,Sato21_Nonnorm,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
a794568a-1b63-4e6a-a433-a5500378c97b,full_vqa_exact_bfgs_1,"11/10/2022, 13:52:16",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,3,Sato21_Nonnorm,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
b31737e5-78ba-4694-ad7f-0349d566e497,full_vqa_exact_bfgs_1,"11/10/2022, 13:52:27",vqa-poisson1d-rLQxBD6VZx,simulator,True,1000,linear_alternating,hnx,8,3,Sato21_Nonnorm,exact,Statevec,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False
